LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_6.keys,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,key_resp_6.rt,key_resp_6.duration,key_resp_4.keys,key_resp_5.keys,key_resp_4.rt,key_resp_4.duration,key_resp_5.rt,key_resp_5.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,trial_5.stopped,loop_12.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,trial_6.stopped,loop_12.key_resp_7.keys,loop_12.key_resp_7.rt,loop_12.key_resp_7.duration,loop_12.key_resp_6.rt,loop_12.key_resp_6.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,trial_3.stopped,loop_5.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,trial_4.stopped,loop_5.key_resp_5.keys,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,loop_5.key_resp_4.rt,loop_5.key_resp_4.duration,loop_5.key_resp_5.rt,loop_5.key_resp_5.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_12,31,31,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,18.636691600000177,,,,18.624723700000004,18.636691600000177,18.636691600000177,18.636691600000177,18.636691600000177,18.92171230000008,None,18.922000500000195,18.93644620000009,18.93644620000009,18.93644620000009,18.93644620000009,19.221667900000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_12,32,32,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,19.236099200000126,,,,19.22203280000008,19.236099200000126,19.236099200000126,19.236099200000126,19.236099200000126,19.512148700000125,None,19.51292750000016,19.52172470000005,19.52172470000005,19.52172470000005,19.52172470000005,19.823909100000037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_12,33,33,0,2.2,-2.2,-2.2,2.2,4.39999999999998,-4.39999999999998,4.39999999999998,-4.39999999999998,None,None,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,19.8366853,,,,19.824518500000067,19.8366853,19.8366853,19.8366853,19.8366853,20.121810200000027,None,20.122061900000062,20.136178500000142,20.136178500000142,20.136178500000142,20.136178500000142,20.421535500000118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_12,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.426730200000065,20.436321500000076,21.921658200000138,,,,,,,,,,,,,,,,,,,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.002374900000177,,21.92176560000007,21.922119600000087,,,,,,,,,,,,,,,,,,,,,,21.98310450000008,22.002374900000177,22.002374900000177,22.002374900000177,22.002374900000177,22.22243400000002,None,22.22268740000004,22.23619870000016,22.23619870000016,22.23619870000016,22.23619870000016,22.525235900000098,None,,,,,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.537344100000155,,,,,,,,,,,,,,,,,,,,,,,,,22.526033100000177,22.537344100000155,22.537344100000155,22.537344100000155,22.537344100000155,22.822182900000143,None,22.82245570000009,22.836014800000157,22.836014800000157,22.836014800000157,22.836014800000157,23.121879700000136,None,23.136106100000006,23.136106100000006,23.136106100000006,23.136106100000006,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.136106100000006,,,,,,,,,,,,,,,,,,,,,,,,,23.122263400000065,23.136106100000006,23.136106100000006,23.136106100000006,23.136106100000006,23.422016000000212,None,23.422283000000107,23.435920800000076,23.435920800000076,23.435920800000076,23.435920800000076,23.723949800000128,None,,,,,23.435920800000076,23.435920800000076,23.435920800000076,23.435920800000076,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.736385800000107,,,,,,,,,,,,,,,,,,,,,,,,,23.724627000000055,23.736385800000107,23.736385800000107,23.736385800000107,23.736385800000107,24.02208870000004,None,24.022353700000167,24.036301200000025,24.036301200000025,24.036301200000025,24.036301200000025,24.32210410000016,None,24.336197800000036,24.336197800000036,24.336197800000036,24.336197800000036,24.036301200000025,24.036301200000025,24.036301200000025,24.036301200000025,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.336197800000036,,,,,,,,,,,,,,,,,,,,,,,,,24.322494700000107,24.336197800000036,24.336197800000036,24.336197800000036,24.336197800000036,24.622107200000073,None,24.62237570000002,24.63622760000021,24.63622760000021,24.63622760000021,24.63622760000021,24.922068600000102,None,24.939366600000085,24.939366600000085,24.939366600000085,24.939366600000085,24.63622760000021,24.63622760000021,24.63622760000021,24.63622760000021,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,,,,,,,['right'],None,[0.15148569999996653],[None],,,0,1,1,4,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.939366600000085,,,,,,,,,,,,,,,,,,,,,,,,,24.92245680000019,24.939366600000085,24.939366600000085,24.939366600000085,24.939366600000085,25.223559600000044,['right'],25.22401250000007,25.236778300000196,25.236778300000196,25.236778300000196,25.236778300000196,25.523735400000078,None,,,,,,,,,[0.15148569999996653],[None],,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.536639900000182,,,,,,,,,,,,,,,,,,,,,,,,,25.52436160000002,25.536639900000182,25.536639900000182,25.536639900000182,25.536639900000182,25.823449700000083,None,25.823856000000205,25.836720500000183,25.836720500000183,25.836720500000183,25.836720500000183,26.122458700000152,None,26.136163900000156,26.136163900000156,26.136163900000156,26.136163900000156,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,,,,,,,['right'],None,[0.08297489999995378],[0.13538960000005318],,,0,1,1,4,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.136163900000156,,,,,,,,,,,,,,,,,,,,,,,,,26.122884600000134,26.136163900000156,26.136163900000156,26.136163900000156,26.136163900000156,26.422490600000174,['right'],26.422854400000006,26.43644130000007,26.43644130000007,26.43644130000007,26.43644130000007,26.72247440000001,None,,,,,,,,,[0.08297489999995378],[0.13538960000005318],,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,,,,,,,None,['right'],,,[0.15036239999994905],[None],0,1,1,4,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.736417200000005,,,,,,,,,,,,,,,,,,,,,,,,,26.72294960000022,26.736417200000005,26.736417200000005,26.736417200000005,26.736417200000005,27.02263280000011,None,27.022962300000017,27.036359300000186,27.036359300000186,27.036359300000186,27.036359300000186,27.322591900000134,['right'],,,,,,,,,,,[0.15036239999994905],[None],169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.336283700000195,,,,,,,,,,,,,,,,,,,,,,,,,27.323118600000043,27.336283700000195,27.336283700000195,27.336283700000195,27.336283700000195,27.622884700000213,None,27.623236300000144,27.636416300000064,27.636416300000064,27.636416300000064,27.636416300000064,27.922334200000023,None,27.93632200000002,27.93632200000002,27.93632200000002,27.93632200000002,,,,,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93632200000002,,,,,,,,,,,,,,,,,,,,,,,,,27.92272220000018,27.93632200000002,27.93632200000002,27.93632200000002,27.93632200000002,28.222203800000216,None,28.2224705000001,28.236013500000126,28.236013500000126,28.236013500000126,28.236013500000126,28.522073700000192,None,28.536179300000185,28.536179300000185,28.536179300000185,28.536179300000185,28.236013500000126,28.236013500000126,28.236013500000126,28.236013500000126,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
Estimulo_5,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.536179300000185,,,,,,,,,,,,,,,,,,,,,,,,,28.522443300000077,28.536179300000185,28.536179300000185,28.536179300000185,28.536179300000185,28.822106400000166,None,28.82238550000011,28.83615020000002,28.83615020000002,28.83615020000002,28.83615020000002,29.12219550000009,None,,,,,28.83615020000002,28.83615020000002,28.83615020000002,28.83615020000002,,,,,169506,001,2025-03-24_16h06.14.759,Estimulo_ICE,2024.2.4,60.05338746139349,2025-03-24 16h06.29.871999 -0300,
,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.136191700000154,,,,,,,,,,,,,,,,,,,,,,,,,29.122672400000056,29.136191700000154,29.136191700000154,29.136191700000154,29.136191700000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
