LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,image.stopped,image_2.stopped,polygon.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_10,6,6,0,1.8,-1.8,1.8,-1.8,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,7,7,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,12,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,8,8,0,2.8,-2.8,2.8,-2.8,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,17,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,9,9,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,14,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,10,10,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,19,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,11,11,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,23,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,12,12,0,2.9,-2.9,2.9,-2.9,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,18,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,13,13,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,20,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,14,14,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,24,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,15,15,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,21,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,16,16,0,2.7,-2.7,2.7,-2.7,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,17,17,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,26,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,18,18,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,31,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,19,19,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,30,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,20,20,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,28,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,21,21,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,27,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,22,22,0,1.5,-1.5,1.5,-1.5,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,4,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,23,23,0,2,-2,2,-2,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,9,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,24,24,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,32,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,25,25,0,2.6,-2.6,2.6,-2.6,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,15,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,26,26,0,2.1,-2.1,2.1,-2.1,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,10,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,27,27,0,1.2,-1.2,1.2,-1.2,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,1,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,28,28,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,13,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,29,29,0,2.2,-2.2,2.2,-2.2,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,11,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,30,30,0,1.6,-1.6,1.6,-1.6,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,5,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,31,31,0,1.9,-1.9,1.9,-1.9,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,8,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,32,32,0,1.4,-1.4,1.4,-1.4,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,3,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,0.6702302000003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_10,1,1,0,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6592058000005636,0.6702302000003328,1.039116599999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,0,0,0,2.2,-2.2,-2.2,2.2,2.89999999999998,-2.89999999999998,2.89999999999998,-2.89999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18,1.1863723000005848,,1.0392231000005268,1.039574100000209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,1,1,0,2.2,-2.2,-2.2,2.2,1.79999999999998,-1.79999999999998,1.79999999999998,-1.79999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,2,2,0,2.2,-2.2,-2.2,2.2,2.79999999999998,-2.79999999999998,2.79999999999998,-2.79999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,17,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,3,3,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,31,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,4,4,0,2.2,-2.2,-2.2,2.2,2.09999999999998,-2.09999999999998,2.09999999999998,-2.09999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,5,5,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,6,6,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,32,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,7,7,0,2.2,-2.2,-2.2,2.2,3.99999999999998,-3.99999999999998,3.99999999999998,-3.99999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,29,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,8,8,0,2.2,-2.2,-2.2,2.2,3.89999999999998,-3.89999999999998,3.89999999999998,-3.89999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,28,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,9,9,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,10,10,0,2.2,-2.2,-2.2,2.2,3.69999999999998,-3.69999999999998,3.69999999999998,-3.69999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,26,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,11,11,0,2.2,-2.2,-2.2,2.2,3.19999999999998,-3.19999999999998,3.19999999999998,-3.19999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,21,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,12,12,0,2.2,-2.2,-2.2,2.2,1.59999999999998,-1.59999999999998,1.59999999999998,-1.59999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,5,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,13,13,0,2.2,-2.2,-2.2,2.2,3.29999999999998,-3.29999999999998,3.29999999999998,-3.29999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,22,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,14,14,0,2.2,-2.2,-2.2,2.2,4.09999999999998,-4.09999999999998,4.09999999999998,-4.09999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,30,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,15,15,0,2.2,-2.2,-2.2,2.2,1.99999999999998,-1.99999999999998,1.99999999999998,-1.99999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,9,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,16,16,0,2.2,-2.2,-2.2,2.2,3.79999999999998,-3.79999999999998,3.79999999999998,-3.79999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,27,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,17,17,0,2.2,-2.2,-2.2,2.2,3.09999999999998,-3.09999999999998,3.09999999999998,-3.09999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,20,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,18,18,0,2.2,-2.2,-2.2,2.2,2.39999999999998,-2.39999999999998,2.39999999999998,-2.39999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,13,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,19,19,0,2.2,-2.2,-2.2,2.2,2.49999999999998,-2.49999999999998,2.49999999999998,-2.49999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,14,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,20,20,0,2.2,-2.2,-2.2,2.2,1.89999999999998,-1.89999999999998,1.89999999999998,-1.89999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,8,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,21,21,0,2.2,-2.2,-2.2,2.2,2.69999999999998,-2.69999999999998,2.69999999999998,-2.69999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,16,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,22,22,0,2.2,-2.2,-2.2,2.2,2.99999999999998,-2.99999999999998,2.99999999999998,-2.99999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,19,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,23,23,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,0,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
Estimulo_12,24,24,0,2.2,-2.2,-2.2,2.2,3.49999999999998,-3.49999999999998,3.49999999999998,-3.49999999999998,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1.1863723000005848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028938,001,2025-03-17_15h14.44.897,Estimulo_ICE,2024.2.4,60.0279730356233,2025-03-17 15h14.50.296915 -0300,
