LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_5,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.545348999999987,,,,,,,,,,,,,,,,,24.531749000000218,24.545348999999987,24.545348999999987,24.545348999999987,24.831250700000055,24.831501000000117,24.8454227000002,24.8454227000002,24.8454227000002,25.14520850000008,25.14520850000008,25.14520850000008,25.1315153999999,24.8454227000002,24.8454227000002,24.8454227000002,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14520850000008,,,,,,,,,,,,,,,,,25.13188190000028,25.14520850000008,25.14520850000008,25.14520850000008,25.431173500000114,25.43142510000007,25.445501200000308,25.445501200000308,25.445501200000308,25.745317700000214,25.745317700000214,25.745317700000214,25.73136710000017,25.445501200000308,25.445501200000308,25.445501200000308,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.745317700000214,,,,,,,,,,,,,,,,,25.73173450000013,25.745317700000214,25.745317700000214,25.745317700000214,26.03142170000001,26.031672999999955,26.0451994,26.0451994,26.0451994,26.345440900000085,26.345440900000085,26.345440900000085,26.331270600000153,26.0451994,26.0451994,26.0451994,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.345440900000085,,,,,,,,,,,,,,,,,26.331638999999996,26.345440900000085,26.345440900000085,26.345440900000085,26.631327900000088,26.631576300000233,26.645296500000313,26.645296500000313,26.645296500000313,26.94557840000016,26.94557840000016,26.94557840000016,26.931292900000244,26.645296500000313,26.645296500000313,26.645296500000313,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94557840000016,,,,,,,,,,,,,,,,,26.93166139999994,26.94557840000016,26.94557840000016,26.94557840000016,27.231319500000154,27.231569800000216,27.245422800000142,27.245422800000142,27.245422800000142,27.545511400000123,27.545511400000123,27.545511400000123,27.531383000000005,27.245422800000142,27.245422800000142,27.245422800000142,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.545511400000123,,,,,,,,,,,,,,,,,27.531738300000143,27.545511400000123,27.545511400000123,27.545511400000123,27.831405299999915,27.831655500000124,27.84537309999996,27.84537309999996,27.84537309999996,28.14552350000031,28.14552350000031,28.14552350000031,28.131071799999972,27.84537309999996,27.84537309999996,27.84537309999996,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14552350000031,,,,,,,,,,,,,,,,,28.13141570000016,28.14552350000031,28.14552350000031,28.14552350000031,28.43135510000002,28.431608200000028,28.445403799999895,28.445403799999895,28.445403799999895,28.745494600000256,28.745494600000256,28.745494600000256,28.731244099999913,28.445403799999895,28.445403799999895,28.445403799999895,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.745494600000256,,,,,,,,,,,,,,,,,28.731611800000337,28.745494600000256,28.745494600000256,28.745494600000256,29.031188200000088,29.031441600000107,29.04542160000028,29.04542160000028,29.04542160000028,29.345466900000247,29.345466900000247,29.345466900000247,29.3313876000002,29.04542160000028,29.04542160000028,29.04542160000028,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.345466900000247,,,,,,,,,,,,,,,,,29.33174280000003,29.345466900000247,29.345466900000247,29.345466900000247,29.631319300000087,29.631570400000328,29.64549010000019,29.64549010000019,29.64549010000019,29.945343800000046,29.945343800000046,29.945343800000046,29.931305099999918,29.64549010000019,29.64549010000019,29.64549010000019,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.945343800000046,,,,,,,,,,,,,,,,,29.931676000000152,29.945343800000046,29.945343800000046,29.945343800000046,30.23816480000005,30.238746800000172,30.246278600000096,30.246278600000096,30.246278600000096,30.546526500000255,30.546526500000255,30.546526500000255,30.534546200000023,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.546526500000255,,,,,,,,,,,,,,,,,30.535254899999927,30.546526500000255,30.546526500000255,30.546526500000255,30.832371700000294,30.832686700000068,30.8456756999999,30.8456756999999,30.8456756999999,31.145600100000138,31.145600100000138,31.145600100000138,31.132195200000297,30.8456756999999,30.8456756999999,30.8456756999999,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.145600100000138,,,,,,,,,,,,,,,,,31.13266300000032,31.145600100000138,31.145600100000138,31.145600100000138,31.432090900000276,31.432408500000292,31.445400099999915,31.445400099999915,31.445400099999915,31.745317700000214,31.745317700000214,31.745317700000214,31.731290400000034,31.445400099999915,31.445400099999915,31.445400099999915,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.745317700000214,,,,,,,,,,,,,,,,,31.731662600000163,31.745317700000214,31.745317700000214,31.745317700000214,32.03137820000029,32.031628600000204,32.04539870000008,32.04539870000008,32.04539870000008,32.34548820000009,32.34548820000009,32.34548820000009,32.33119400000032,32.04539870000008,32.04539870000008,32.04539870000008,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.34548820000009,,,,,,,,,,,,,,,,,32.3315633000002,32.34548820000009,32.34548820000009,32.34548820000009,32.631395899999916,32.63164750000033,32.64530670000022,32.64530670000022,32.64530670000022,32.9455095000003,32.9455095000003,32.9455095000003,32.93131829999993,32.64530670000022,32.64530670000022,32.64530670000022,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,20,20,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9455095000003,,,,,,,,,,,,,,,,,32.93168719999994,32.9455095000003,32.9455095000003,32.9455095000003,33.23132100000021,33.23157020000008,33.245367400000305,33.245367400000305,33.245367400000305,33.54536310000003,33.54536310000003,33.54536310000003,33.53127910000012,33.245367400000305,33.245367400000305,33.245367400000305,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54536310000003,,,,,,,,,,,,,,,,,33.53164730000026,33.54536310000003,33.54536310000003,33.54536310000003,33.83135799999991,33.83159960000012,33.845478000000185,33.845478000000185,33.845478000000185,34.145999400000164,34.145999400000164,34.145999400000164,34.13743650000015,33.845478000000185,33.845478000000185,33.845478000000185,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,22,22,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.145999400000164,,,,,,,,,,,,,,,,,34.13844250000011,34.145999400000164,34.145999400000164,34.145999400000164,34.433836000000156,34.434273600000324,34.4460382000002,34.4460382000002,34.4460382000002,34.74551920000022,34.74551920000022,34.74551920000022,34.73151730000018,34.4460382000002,34.4460382000002,34.4460382000002,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,23,23,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74551920000022,,,,,,,,,,,,,,,,,34.731928900000185,34.74551920000022,34.74551920000022,34.74551920000022,35.03151400000024,35.03179279999995,35.045508300000165,35.045508300000165,35.045508300000165,35.345407199999954,35.345407199999954,35.345407199999954,35.331378600000335,35.045508300000165,35.045508300000165,35.045508300000165,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,24,24,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.345407199999954,,,,,,,,,,,,,,,,,35.331757599999946,35.345407199999954,35.345407199999954,35.345407199999954,35.631265600000006,35.63151509999989,35.645300800000314,35.645300800000314,35.645300800000314,35.94509340000013,35.94509340000013,35.94509340000013,35.9311259000001,35.645300800000314,35.645300800000314,35.645300800000314,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,25,25,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94509340000013,,,,,,,,,,,,,,,,,35.93149630000016,35.94509340000013,35.94509340000013,35.94509340000013,36.23128870000028,36.23154260000001,36.2452986000003,36.2452986000003,36.2452986000003,36.545336000000134,36.545336000000134,36.545336000000134,36.53120910000007,36.2452986000003,36.2452986000003,36.2452986000003,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,26,26,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.545336000000134,,,,,,,,,,,,,,,,,36.531575800000155,36.545336000000134,36.545336000000134,36.545336000000134,36.831344100000024,36.831594400000085,36.84529340000017,36.84529340000017,36.84529340000017,37.14520089999996,37.14520089999996,37.14520089999996,37.13130920000003,36.84529340000017,36.84529340000017,36.84529340000017,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,27,27,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14520089999996,,,,,,,,,,,,,,,,,37.1316783000002,37.14520089999996,37.14520089999996,37.14520089999996,37.431296199999906,37.43154780000032,37.445319400000244,37.445319400000244,37.445319400000244,37.745272600000135,37.745272600000135,37.745272600000135,37.731330699999944,37.445319400000244,37.445319400000244,37.445319400000244,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,28,28,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.745272600000135,,,,,,,,,,,,,,,,,37.7316965,37.745272600000135,37.745272600000135,37.745272600000135,38.03129250000029,38.031541800000014,38.04521280000017,38.04521280000017,38.04521280000017,38.345355500000096,38.345355500000096,38.345355500000096,38.3311635,38.04521280000017,38.04521280000017,38.04521280000017,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,29,29,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.345355500000096,,,,,,,,,,,,,,,,,38.33153200000015,38.345355500000096,38.345355500000096,38.345355500000096,38.63134990000026,38.631600700000035,38.64537629999995,38.64537629999995,38.64537629999995,38.945147700000234,38.945147700000234,38.945147700000234,38.931194400000095,38.64537629999995,38.64537629999995,38.64537629999995,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,30,30,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.945147700000234,,,,,,,,,,,,,,,,,38.93156470000031,38.945147700000234,38.945147700000234,38.945147700000234,39.23124770000004,39.23149890000013,39.24523500000032,39.24523500000032,39.24523500000032,39.545344600000135,39.545344600000135,39.545344600000135,39.53113450000001,39.24523500000032,39.24523500000032,39.24523500000032,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.545344600000135,,,,,,,,,,,,,,,,,39.5315043999999,39.545344600000135,39.545344600000135,39.545344600000135,39.831314999999904,39.83156510000026,39.84533250000004,39.84533250000004,39.84533250000004,40.14539500000001,40.14539500000001,40.14539500000001,40.13106749999997,39.84533250000004,39.84533250000004,39.84533250000004,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.14539500000001,,,,,,,,,,,,,,,,,40.131444399999964,40.14539500000001,40.14539500000001,40.14539500000001,40.43108130000019,40.431332999999995,40.445375199999944,40.445375199999944,40.445375199999944,40.745334100000036,40.745334100000036,40.745334100000036,40.73132710000027,40.445375199999944,40.445375199999944,40.445375199999944,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,0,1,1,4,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.745334100000036,,,,,,,,,,,,,,,,,40.73169700000017,40.745334100000036,40.745334100000036,40.745334100000036,41.03129510000008,41.0315499000003,41.04532760000029,41.04532760000029,41.04532760000029,41.428275199999916,41.428275199999916,41.428275199999916,41.33134240000027,41.04532760000029,41.04532760000029,41.04532760000029,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_5,1,1,0,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.416379900000265,41.428275199999916,41.84752030000027,,,,,,,,,,,,,,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,41.944872399999895,,41.84762610000007,41.84799490000023,,,,,,,,,,,,,,41.92649010000014,41.944872399999895,41.944872399999895,41.944872399999895,42.14782770000011,42.148056,42.16192470000033,42.16192470000033,42.16192470000033,42.462134700000206,42.462134700000206,42.462134700000206,42.44799160000002,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,42.462134700000206,,,,,,,,,,,,,,,,,42.4483608999999,42.462134700000206,42.462134700000206,42.462134700000206,42.7479043000003,42.74815750000016,42.76213910000024,42.76213910000024,42.76213910000024,43.062060700000075,43.062060700000075,43.062060700000075,43.04798810000011,42.76213910000024,42.76213910000024,42.76213910000024,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,43.062060700000075,,,,,,,,,,,,,,,,,43.04835540000022,43.062060700000075,43.062060700000075,43.062060700000075,43.347758500000054,43.34801379999999,43.36211950000006,43.36211950000006,43.36211950000006,43.66193990000011,43.66193990000011,43.66193990000011,43.64799410000023,43.36211950000006,43.36211950000006,43.36211950000006,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,43.66193990000011,,,,,,,,,,,,,,,,,43.64836910000031,43.66193990000011,43.66193990000011,43.66193990000011,43.94777500000009,43.948025400000006,43.96174350000001,43.96174350000001,43.96174350000001,44.26211349999994,44.26211349999994,44.26211349999994,44.24791039999991,43.96174350000001,43.96174350000001,43.96174350000001,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,44.26211349999994,,,,,,,,,,,,,,,,,44.248284799999965,44.26211349999994,44.26211349999994,44.26211349999994,44.54769810000016,44.54794680000032,44.56214279999995,44.56214279999995,44.56214279999995,44.86195210000005,44.86195210000005,44.86195210000005,44.84788389999994,44.56214279999995,44.56214279999995,44.56214279999995,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,44.86195210000005,,,,,,,,,,,,,,,,,44.848261399999956,44.86195210000005,44.86195210000005,44.86195210000005,45.14826059999996,45.148539300000266,45.16181970000025,45.16181970000025,45.16181970000025,45.46183400000018,45.46183400000018,45.46183400000018,45.44793230000005,45.16181970000025,45.16181970000025,45.16181970000025,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,6,6,0,2.2,-2.2,-2.2,2.2,3.8,-3.8,3.8,-3.8,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,45.46183400000018,,,,,,,,,,,,,,,,,45.44832630000019,45.46183400000018,45.46183400000018,45.46183400000018,45.74793170000021,45.74818550000009,45.762054199999966,45.762054199999966,45.762054199999966,,,,46.0508205000001,45.762054199999966,45.762054199999966,45.762054199999966,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,7,7,0,2.2,-2.2,-2.2,2.2,3.7,-3.7,3.7,-3.7,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,46.06301590000021,,,,,,,,,,,,,,,,,46.051545799999985,46.06301590000021,46.06301590000021,46.06301590000021,46.35093830000005,46.351430100000016,46.36304270000028,46.36304270000028,46.36304270000028,,,,46.65195930000027,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,8,8,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,46.66344040000013,,,,,,,,,,,,,,,,,46.6527673999999,46.66344040000013,46.66344040000013,46.66344040000013,46.952022899999974,46.9525778000002,46.963514399999895,46.963514399999895,46.963514399999895,,,,47.2518998999999,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
Estimulo_7,9,9,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,47.26340630000004,,,,,,,,,,,,,,,,,47.2527213000003,47.26340630000004,47.26340630000004,47.26340630000004,47.55248470000015,47.55306060000021,47.563545200000135,47.563545200000135,47.563545200000135,,,,47.85246600000028,,,,113546,001,2025-03-17_14h41.21.467,Estimulo_ICE,2024.2.4,60.02199205792184,2025-03-17 14h41.26.680100 -0300,
