LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,image.stopped,image_2.stopped,polygon.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,image_7.stopped,image_8.stopped,polygon_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_6,1,1,0,1.2,-1.2,1.2,-1.2,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,42.46485550000034,,,,,,,,,,,,,,,,,,,,,,,42.45446510000011,42.46485550000034,42.46485550000034,42.46485550000034,42.7585081000002,42.75911700000006,42.781293600000026,42.781293600000026,42.781293600000026,43.04919600000039,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,2,2,0,1.3,-1.3,1.3,-1.3,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,43.06318420000025,,,,,,,,,,,,,,,,,,,,,,,43.049572300000364,43.06318420000025,43.06318420000025,43.06318420000025,43.34897260000025,43.34923079999999,43.36322000000018,43.36322000000018,43.36322000000018,43.64899600000035,43.36322000000018,43.36322000000018,43.36322000000018,43.66318910000018,43.66318910000018,43.66318910000018,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,3,3,0,1.4,-1.4,1.4,-1.4,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,43.66318910000018,,,,,,,,,,,,,,,,,,,,,,,43.64936370000032,43.66318910000018,43.66318910000018,43.66318910000018,43.94910820000041,43.94936170000028,43.96303560000024,43.96303560000024,43.96303560000024,44.24922830000014,43.96303560000024,43.96303560000024,43.96303560000024,44.263162400000056,44.263162400000056,44.263162400000056,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,4,4,0,1.5,-1.5,1.5,-1.5,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,44.263162400000056,,,,,,,,,,,,,,,,,,,,,,,44.249598400000195,44.263162400000056,44.263162400000056,44.263162400000056,44.54892520000021,44.54916920000005,44.56320510000023,44.56320510000023,44.56320510000023,44.84913420000021,44.56320510000023,44.56320510000023,44.56320510000023,44.8631747000004,44.8631747000004,44.8631747000004,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,5,5,0,1.6,-1.6,1.6,-1.6,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,44.8631747000004,,,,,,,,,,,,,,,,,,,,,,,44.84948760000043,44.8631747000004,44.8631747000004,44.8631747000004,45.149101299999984,45.14935050000031,45.16303710000011,45.16303710000011,45.16303710000011,45.44906609999998,45.16303710000011,45.16303710000011,45.16303710000011,45.463185500000236,45.463185500000236,45.463185500000236,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,6,6,0,1.7,-1.7,1.7,-1.7,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,45.463185500000236,,,,,,,,,,,,,,,,,,,,,,,45.449420300000384,45.463185500000236,45.463185500000236,45.463185500000236,45.74898760000042,45.74924080000028,45.76323769999999,45.76323769999999,45.76323769999999,46.04925560000038,45.76323769999999,45.76323769999999,45.76323769999999,46.0632356000001,46.0632356000001,46.0632356000001,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,7,7,0,1.8,-1.8,1.8,-1.8,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,46.0632356000001,,,,,,,,,,,,,,,,,,,,,,,46.04960800000026,46.0632356000001,46.0632356000001,46.0632356000001,46.34907290000001,46.3493239000004,46.36306680000007,46.36306680000007,46.36306680000007,46.649025600000186,46.36306680000007,46.36306680000007,46.36306680000007,46.66322510000009,46.66322510000009,46.66322510000009,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,8,8,0,1.9,-1.9,1.9,-1.9,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,46.66322510000009,,,,,,,,,,,,,,,,,,,,,,,46.649397300000146,46.66322510000009,46.66322510000009,46.66322510000009,46.949138700000276,46.94938060000004,46.96297050000021,46.96297050000021,46.96297050000021,47.249111600000106,46.96297050000021,46.96297050000021,46.96297050000021,47.26316050000014,47.26316050000014,47.26316050000014,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,9,9,0,2,-2,2,-2,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,47.26316050000014,,,,,,,,,,,,,,,,,,,,,,,47.24948370000038,47.26316050000014,47.26316050000014,47.26316050000014,47.549130700000205,47.54938200000015,47.56313100000034,47.56313100000034,47.56313100000034,47.84907780000003,47.56313100000034,47.56313100000034,47.56313100000034,47.86313210000026,47.86313210000026,47.86313210000026,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,10,10,0,2.1,-2.1,2.1,-2.1,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,47.86313210000026,,,,,,,,,,,,,,,,,,,,,,,47.84945779999998,47.86313210000026,47.86313210000026,47.86313210000026,48.149159000000054,48.14941480000016,48.16312930000004,48.16312930000004,48.16312930000004,48.44910710000022,48.16312930000004,48.16312930000004,48.16312930000004,48.46297300000015,48.46297300000015,48.46297300000015,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,11,11,0,2.2,-2.2,2.2,-2.2,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,48.46297300000015,,,,,,,,,,,,,,,,,,,,,,,48.44946140000002,48.46297300000015,48.46297300000015,48.46297300000015,48.74907110000004,48.749323800000184,48.76313570000002,48.76313570000002,48.76313570000002,49.04921840000043,48.76313570000002,48.76313570000002,48.76313570000002,49.06311190000042,49.06311190000042,49.06311190000042,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,12,12,0,2.3,-2.3,2.3,-2.3,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,49.06311190000042,,,,,,,,,,,,,,,,,,,,,,,49.04959150000013,49.06311190000042,49.06311190000042,49.06311190000042,49.3489612000003,49.349214100000154,49.363200100000086,49.363200100000086,49.363200100000086,49.64913190000016,49.363200100000086,49.363200100000086,49.363200100000086,49.66309050000018,49.66309050000018,49.66309050000018,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,13,13,0,2.4,-2.4,2.4,-2.4,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,49.66309050000018,,,,,,,,,,,,,,,,,,,,,,,49.649500100000296,49.66309050000018,49.66309050000018,49.66309050000018,49.94906110000011,49.94931160000033,49.9629587000004,49.9629587000004,49.9629587000004,50.24903910000012,49.9629587000004,49.9629587000004,49.9629587000004,50.26321320000034,50.26321320000034,50.26321320000034,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,14,14,0,2.5,-2.5,2.5,-2.5,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,50.26321320000034,,,,,,,,,,,,,,,,,,,,,,,50.24939370000038,50.26321320000034,50.26321320000034,50.26321320000034,50.548926100000244,50.549180400000296,50.56313760000012,50.56313760000012,50.56313760000012,50.84889880000037,50.56313760000012,50.56313760000012,50.56313760000012,50.86310300000014,50.86310300000014,50.86310300000014,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,15,15,0,2.6,-2.6,2.6,-2.6,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,50.86310300000014,,,,,,,,,,,,,,,,,,,,,,,50.84926740000037,50.86310300000014,50.86310300000014,50.86310300000014,51.14908950000017,51.14934080000012,51.16314790000024,51.16314790000024,51.16314790000024,51.44912750000003,51.16314790000024,51.16314790000024,51.16314790000024,51.46307210000032,51.46307210000032,51.46307210000032,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,16,16,0,2.7,-2.7,2.7,-2.7,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,51.46307210000032,,,,,,,,,,,,,,,,,,,,,,,51.44949480000014,51.46307210000032,51.46307210000032,51.46307210000032,51.74892,51.749173200000314,51.763166300000194,51.763166300000194,51.763166300000194,52.05419170000005,51.763166300000194,51.763166300000194,51.763166300000194,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,17,17,0,2.8,-2.8,2.8,-2.8,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,52.06389470000022,,,,,,,,,,,,,,,,,,,,,,,52.05513400000018,52.06389470000022,52.06389470000022,52.06389470000022,52.35063740000032,52.351025500000105,52.36394020000034,52.36394020000034,52.36394020000034,52.65098100000023,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,18,18,0,2.9,-2.9,2.9,-2.9,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,52.66344340000023,,,,,,,,,,,,,,,,,,,,,,,52.651563800000076,52.66344340000023,52.66344340000023,52.66344340000023,52.948981600000025,52.94923540000036,52.96286750000036,52.96286750000036,52.96286750000036,53.24899980000009,52.96286750000036,52.96286750000036,52.96286750000036,53.263113700000304,53.263113700000304,53.263113700000304,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,19,19,0,3,-3,3,-3,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,53.263113700000304,,,,,,,,,,,,,,,,,,,,,,,53.2493528,53.263113700000304,53.263113700000304,53.263113700000304,53.549061600000186,53.54931640000041,53.56319670000039,53.56319670000039,53.56319670000039,53.849161300000105,53.56319670000039,53.56319670000039,53.56319670000039,53.86308860000008,53.86308860000008,53.86308860000008,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,20,20,0,3.1,-3.1,3.1,-3.1,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,53.86308860000008,,,,,,,,,,,,,,,,,,,,,,,53.84952780000003,53.86308860000008,53.86308860000008,53.86308860000008,54.14911780000011,54.14936210000042,54.16315630000008,54.16315630000008,54.16315630000008,54.448924799999986,54.16315630000008,54.16315630000008,54.16315630000008,54.463097800000014,54.463097800000014,54.463097800000014,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,21,21,0,3.2,-3.2,3.2,-3.2,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,54.463097800000014,,,,,,,,,,,,,,,,,,,,,,,54.44929250000041,54.463097800000014,54.463097800000014,54.463097800000014,54.74904250000009,54.74929650000013,54.76310110000031,54.76310110000031,54.76310110000031,55.049121000000014,54.76310110000031,54.76310110000031,54.76310110000031,55.06312400000024,55.06312400000024,55.06312400000024,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,22,22,0,3.3,-3.3,3.3,-3.3,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,55.06312400000024,,,,,,,,,,,,,,,,,,,,,,,55.04949130000023,55.06312400000024,55.06312400000024,55.06312400000024,55.34899670000004,55.34925020000037,55.363150900000164,55.363150900000164,55.363150900000164,55.649064700000054,55.363150900000164,55.363150900000164,55.363150900000164,55.663109500000246,55.663109500000246,55.663109500000246,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,23,23,0,3.4,-3.4,3.4,-3.4,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,55.663109500000246,,,,,,,,,,,,,,,,,,,,,,,55.649434400000246,55.663109500000246,55.663109500000246,55.663109500000246,55.949016400000346,55.94927160000043,55.96283149999999,55.96283149999999,55.96283149999999,56.24907480000002,55.96283149999999,55.96283149999999,55.96283149999999,56.26302960000021,56.26302960000021,56.26302960000021,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,24,24,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,56.26302960000021,,,,,,,,,,,,,,,,,,,,,,,56.249447800000326,56.26302960000021,56.26302960000021,56.26302960000021,56.5489378000002,56.549192100000255,56.56307670000024,56.56307670000024,56.56307670000024,56.84890290000021,56.56307670000024,56.56307670000024,56.56307670000024,56.86308589999999,56.86308589999999,56.86308589999999,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,25,25,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,56.86308589999999,,,,,,,,,,,,,,,,,,,,,,,56.849275300000045,56.86308589999999,56.86308589999999,56.86308589999999,57.14901290000034,57.149263800000426,57.16295980000041,57.16295980000041,57.16295980000041,57.449121800000285,57.16295980000041,57.16295980000041,57.16295980000041,57.46307260000003,57.46307260000003,57.46307260000003,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,26,26,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,57.46307260000003,,,,,,,,,,,,,,,,,,,,,,,57.44948970000041,57.46307260000003,57.46307260000003,57.46307260000003,57.749021500000254,57.74927290000005,57.76307540000016,57.76307540000016,57.76307540000016,58.048961599999984,57.76307540000016,57.76307540000016,57.76307540000016,58.06285200000002,58.06285200000002,58.06285200000002,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,27,27,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,58.06285200000002,,,,,,,,,,,,,,,,,,,,,,,58.049331500000335,58.06285200000002,58.06285200000002,58.06285200000002,58.33572950000007,58.33605660000012,58.34640790000003,58.34640790000003,58.34640790000003,58.63239450000037,,,,58.64749630000006,58.64749630000006,58.64749630000006,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,28,28,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,58.64749630000006,,,,,,,,,,,,,,,,,,,,,,,58.63272270000016,58.664409100000285,58.664409100000285,58.664409100000285,58.94921520000025,58.94950170000038,58.96313650000002,58.96313650000002,58.96313650000002,59.249061900000015,,,,59.26329520000036,59.26329520000036,59.26329520000036,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,29,29,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,59.26329520000036,,,,,,,,,,,,,,,,,,,,,,,59.249488400000246,59.26329520000036,59.26329520000036,59.26329520000036,59.54905110000027,59.549305600000025,59.563050600000224,59.563050600000224,59.563050600000224,59.84906920000003,59.563050600000224,59.563050600000224,59.563050600000224,59.86301160000039,59.86301160000039,59.86301160000039,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,30,30,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,59.86301160000039,,,,,,,,,,,,,,,,,,,,,,,59.84943880000037,59.86301160000039,59.86301160000039,59.86301160000039,60.14905020000015,60.149295300000176,60.16317990000016,60.16317990000016,60.16317990000016,60.45161690000032,60.16317990000016,60.16317990000016,60.16317990000016,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,31,31,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,60.46398330000011,,,,,,,,,,,,,,,,,,,,,,,60.45229660000041,60.46398330000011,60.46398330000011,60.46398330000011,60.75162750000027,60.75208140000041,60.7641222000002,60.7641222000002,60.7641222000002,61.049478700000236,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,32,32,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,61.06323450000036,,,,,,,,,,,,,,,,,,,,,,,61.04992590000029,61.06323450000036,61.06323450000036,61.06323450000036,61.349688700000115,61.35000500000024,61.363265500000125,61.363265500000125,61.363265500000125,61.65134990000024,61.363265500000125,61.363265500000125,61.363265500000125,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,33,33,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,2,2,5,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,61.66400629999998,,,,,,,,,,,,,,,,,,,,,,,61.65198559999999,61.66400629999998,61.66400629999998,61.66400629999998,61.94949110000016,61.94979020000028,61.96295940000027,61.96295940000027,61.96295940000027,62.24968200000012,61.96295940000027,61.96295940000027,61.96295940000027,62.34588210000038,62.34588210000038,62.34588210000038,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_6,2,2,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.333119500000066,62.34588210000038,62.76526490000015,,,,,,,,,,,,,,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,62.862375500000326,,62.76537210000015,62.76571590000003,,,,,,,,,,,,,,,,,,,,62.85294040000008,62.862375500000326,62.862375500000326,62.862375500000326,63.06642320000037,63.06675430000041,63.08001690000037,63.08001690000037,63.08001690000037,63.3663147000002,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,63.38045950000014,,,,,,,,,,,,,,,,,,,,,,,63.36679950000007,63.38045950000014,63.38045950000014,63.38045950000014,63.66638560000001,63.66671610000003,63.6798474000002,63.6798474000002,63.6798474000002,63.96626610000021,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,63.97984290000022,,,,,,,,,,,,,,,,,,,,,,,63.96679410000024,63.97984290000022,63.97984290000022,63.97984290000022,64.2662121000003,64.26653750000014,64.28006140000025,64.28006140000025,64.28006140000025,64.5663811000004,,,,,,,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,64.58012770000005,,,,,,,,,,,,,,,,,,,,,,,64.56686310000032,64.58012770000005,64.58012770000005,64.58012770000005,64.86545560000013,64.86570940000001,64.87970220000034,64.87970220000034,64.87970220000034,65.16568860000007,64.87970220000034,64.87970220000034,64.87970220000034,65.1796661000003,65.1796661000003,65.1796661000003,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,65.1796661000003,,,,,,,,,,,,,,,,,,,,,,,65.16606460000003,65.1796661000003,65.1796661000003,65.1796661000003,65.46558480000022,65.46583900000041,65.47949300000028,65.47949300000028,65.47949300000028,65.7656092000002,65.47949300000028,65.47949300000028,65.47949300000028,65.77966210000022,65.77966210000022,65.77966210000022,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
Estimulo_7,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,65.77966210000022,,,,,,,,,,,,,,,,,,,,,,,65.76598260000037,65.77966210000022,65.77966210000022,65.77966210000022,66.06546750000007,66.06572000000006,66.0796876000004,66.0796876000004,66.0796876000004,66.36552250000022,66.0796876000004,66.0796876000004,66.0796876000004,66.37999100000025,66.37999100000025,66.37999100000025,733003,001,2025-03-17_14h54.29.595,Estimulo_ICE,2024.2.4,59.97782020203209,2025-03-17 14h54.35.589250 -0300,
