LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,image_9.stopped,polygon_6.stopped,image_10.stopped,image_11.stopped,image_12.stopped,polygon_7.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_11,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,23.16900319999968,,,,,,,,,,,,,,,,,,,,,,,23.154987799999617,23.16900319999968,23.16900319999968,23.16900319999968,23.454639999999927,23.45487839999987,23.46907689999989,23.46907689999989,23.46907689999989,23.754521199999544,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,23.769051799999943,,,,,,,,,,,,,,,,,,,,,,,23.754874799999925,23.769051799999943,23.769051799999943,23.769051799999943,24.055185399999573,24.05543139999918,24.069219399999383,24.069219399999383,24.069219399999383,24.35462909999933,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,24.368960199999492,,,,,,,,,,,,,,,,,,,,,,,24.354979899999307,24.368960199999492,24.368960199999492,24.368960199999492,24.65451629999916,24.6547544999994,24.669005599999764,24.669005599999764,24.669005599999764,24.94160969999939,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,24.95363709999947,,,,,,,,,,,,,,,,,,,,,,,24.94237829999929,24.95363709999947,24.95363709999947,24.95363709999947,25.254679799999394,25.254920099999254,25.269007099999726,25.269007099999726,25.269007099999726,25.554617899999357,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,6,6,0,2.2,-2.2,-2.2,2.2,3.8,-3.8,3.8,-3.8,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,25.568860599999425,,,,,,,,,,,,,,,,,,,,,,,25.554969099999653,25.568860599999425,25.568860599999425,25.568860599999425,25.854561099999955,25.854799699999603,25.86906099999942,25.86906099999942,25.86906099999942,26.15459489999921,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,7,7,0,2.2,-2.2,-2.2,2.2,3.7,-3.7,3.7,-3.7,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,26.168933499999184,,,,,,,,,,,,,,,,,,,,,,,26.154946599999676,26.168933499999184,26.168933499999184,26.168933499999184,26.454627499999333,26.45486229999915,26.46901059999982,26.46901059999982,26.46901059999982,26.754595499999596,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,8,8,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,26.76898599999913,,,,,,,,,,,,,,,,,,,,,,,26.754949099999976,26.76898599999913,26.76898599999913,26.76898599999913,27.054578799999945,27.054817999999614,27.0690941999992,27.0690941999992,27.0690941999992,27.354595399999198,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,9,9,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,27.369038499999988,,,,,,,,,,,,,,,,,,,,,,,27.35494899999958,27.369038499999988,27.369038499999988,27.369038499999988,27.65459869999995,27.65483519999998,27.66896489999999,27.66896489999999,27.66896489999999,27.954599400000006,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,10,10,0,2.2,-2.2,-2.2,2.2,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,27.968850499999462,,,,,,,,,,,,,,,,,,,,,,,27.954954299999372,27.968850499999462,27.968850499999462,27.968850499999462,28.25456369999938,28.25480569999945,28.269025799999326,28.269025799999326,28.269025799999326,28.554503899999872,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,11,11,0,2.2,-2.2,-2.2,2.2,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,28.569089799999347,,,,,,,,,,,,,,,,,,,,,,,28.55485789999966,28.569089799999347,28.569089799999347,28.569089799999347,28.85444869999992,28.85468739999942,28.869039799999882,28.869039799999882,28.869039799999882,29.15443309999955,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,12,12,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,29.16903849999926,,,,,,,,,,,,,,,,,,,,,,,29.15480799999932,29.16903849999926,29.16903849999926,29.16903849999926,29.45440199999939,29.454638699999123,29.4690058999995,29.4690058999995,29.4690058999995,29.754400999999234,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,13,13,0,2.2,-2.2,-2.2,2.2,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,29.769008699999176,,,,,,,,,,,,,,,,,,,,,,,29.754759899999954,29.769008699999176,29.769008699999176,29.769008699999176,30.0544347999994,30.054678599999534,30.069086999999854,30.069086999999854,30.069086999999854,30.354406099999323,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,14,14,0,2.2,-2.2,-2.2,2.2,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,30.36899219999941,,,,,,,,,,,,,,,,,,,,,,,30.35476010000002,30.36899219999941,30.36899219999941,30.36899219999941,30.654576299999462,30.65481269999964,30.669067199999517,30.669067199999517,30.669067199999517,30.95463739999923,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,15,15,0,2.2,-2.2,-2.2,2.2,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,30.96888839999974,,,,,,,,,,,,,,,,,,,,,,,30.954994399999123,30.96888839999974,30.96888839999974,30.96888839999974,31.254540499999166,31.25477899999987,31.269005499999366,31.269005499999366,31.269005499999366,31.55453689999922,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,16,16,0,2.2,-2.2,-2.2,2.2,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,31.56888589999926,,,,,,,,,,,,,,,,,,,,,,,31.554892399999517,31.56888589999926,31.56888589999926,31.56888589999926,31.854374799999277,31.854612299999644,31.869078399999125,31.869078399999125,31.869078399999125,32.15449779999926,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,17,17,0,2.2,-2.2,-2.2,2.2,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,32.16881739999917,,,,,,,,,,,,,,,,,,,,,,,32.15485439999975,32.16881739999917,32.16881739999917,32.16881739999917,32.45453179999913,32.45476829999916,32.46906769999987,32.46906769999987,32.46906769999987,32.75453019999986,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,18,18,0,2.2,-2.2,-2.2,2.2,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,32.76906710000003,,,,,,,,,,,,,,,,,,,,,,,32.75488609999957,32.76906710000003,32.76906710000003,32.76906710000003,33.05457919999935,33.05481819999932,33.0689511999999,33.0689511999999,33.0689511999999,33.35453589999997,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,19,19,0,2.2,-2.2,-2.2,2.2,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,33.36905159999969,,,,,,,,,,,,,,,,,,,,,,,33.35489579999921,33.36905159999969,33.36905159999969,33.36905159999969,33.654509199999666,33.654746799999884,33.668927199999416,33.668927199999416,33.668927199999416,33.954407100000026,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,20,20,0,2.2,-2.2,-2.2,2.2,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,33.9691272,,,,,,,,,,,,,,,,,,,,,,,33.95476289999988,33.9691272,33.9691272,33.9691272,34.25434580000001,34.25458629999957,34.26903019999918,34.26903019999918,34.26903019999918,34.55437999999958,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,21,21,0,2.2,-2.2,-2.2,2.2,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,34.56902119999995,,,,,,,,,,,,,,,,,,,,,,,34.5547360999999,34.56902119999995,34.56902119999995,34.56902119999995,34.85446789999969,34.85470499999974,34.86909299999934,34.86909299999934,34.86909299999934,35.154485599999134,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,22,22,0,2.2,-2.2,-2.2,2.2,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,35.16880469999978,,,,,,,,,,,,,,,,,,,,,,,35.15483899999981,35.16880469999978,35.16880469999978,35.16880469999978,35.454548599999725,35.454785699999775,35.46892619999926,35.46892619999926,35.46892619999926,35.754505199999585,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,23,23,0,2.2,-2.2,-2.2,2.2,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,35.76885239999956,,,,,,,,,,,,,,,,,,,,,,,35.75485839999965,35.76885239999956,35.76885239999956,35.76885239999956,36.05449589999989,36.05473499999971,36.06899609999982,36.06899609999982,36.06899609999982,36.35451169999942,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,24,24,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,36.36876129999928,,,,,,,,,,,,,,,,,,,,,,,36.354869699999654,36.36876129999928,36.36876129999928,36.36876129999928,36.6415494999992,36.64207129999977,36.65354009999919,36.65354009999919,36.65354009999919,36.942066699999486,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,25,25,0,2.2,-2.2,-2.2,2.2,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,36.95375449999938,,,,,,,,,,,,,,,,,,,,,,,36.94287859999986,36.95375449999938,36.95375449999938,36.95375449999938,37.254752499999995,37.2550113999996,37.269071099999564,37.269071099999564,37.269071099999564,37.5546762999993,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,26,26,0,2.2,-2.2,-2.2,2.2,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,37.56890479999947,,,,,,,,,,,,,,,,,,,,,,,37.555062599999474,37.56890479999947,37.56890479999947,37.56890479999947,37.84207409999999,37.84262029999991,37.853612999999314,37.853612999999314,37.853612999999314,38.13923999999952,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,27,27,0,2.2,-2.2,-2.2,2.2,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,38.15280519999942,,,,,,,,,,,,,,,,,,,,,,,38.139757399999326,38.15280519999942,38.15280519999942,38.15280519999942,38.43814099999963,38.43839619999926,38.45232759999999,38.45232759999999,38.45232759999999,38.7382192999994,38.45232759999999,38.45232759999999,38.45232759999999,38.75218769999992,38.75218769999992,38.75218769999992,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,28,28,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,38.75218769999992,,,,,,,,,,,,,,,,,,,,,,,38.73859589999938,38.75218769999992,38.75218769999992,38.75218769999992,39.038131899999826,39.03838649999943,39.052234799999496,39.052234799999496,39.052234799999496,39.33808279999994,39.052234799999496,39.052234799999496,39.052234799999496,39.35221829999955,39.35221829999955,39.35221829999955,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,29,29,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,39.35221829999955,,,,,,,,,,,,,,,,,,,,,,,39.33846089999952,39.35221829999955,39.35221829999955,39.35221829999955,39.638023699999394,39.63827669999955,39.65226519999942,39.65226519999942,39.65226519999942,39.93805899999916,39.65226519999942,39.65226519999942,39.65226519999942,39.9522793999995,39.9522793999995,39.9522793999995,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,30,30,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,39.9522793999995,,,,,,,,,,,,,,,,,,,,,,,39.93843949999973,39.9522793999995,39.9522793999995,39.9522793999995,40.23817289999988,40.23842749999949,40.252197999999225,40.252197999999225,40.252197999999225,40.53813329999957,40.252197999999225,40.252197999999225,40.252197999999225,40.55225369999971,40.55225369999971,40.55225369999971,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,31,31,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,40.55225369999971,,,,,,,,,,,,,,,,,,,,,,,40.53851139999915,40.55225369999971,40.55225369999971,40.55225369999971,40.83828379999977,40.83853539999927,40.85207769999943,40.85207769999943,40.85207769999943,41.13837429999967,40.85207769999943,40.85207769999943,40.85207769999943,41.15221919999931,41.15221919999931,41.15221919999931,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,32,32,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,41.15221919999931,,,,,,,,,,,,,,,,,,,,,,,41.138751099999354,41.15221919999931,41.15221919999931,41.15221919999931,41.437980400000015,41.438233500000024,41.452258399999664,41.452258399999664,41.452258399999664,41.73807769999985,41.452258399999664,41.452258399999664,41.452258399999664,41.75218289999975,41.75218289999975,41.75218289999975,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,33,33,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,41.75218289999975,,,,,,,,,,,,,,,,,,,,,,,41.73845229999915,41.75218289999975,41.75218289999975,41.75218289999975,42.03814919999968,42.038404799999626,42.05220499999996,42.05220499999996,42.05220499999996,42.34122259999913,42.05220499999996,42.05220499999996,42.05220499999996,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_11,1,1,0,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.36983399999917,42.38492739999947,43.8544153999992,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.91835609999998,,43.85452349999923,43.85485879999942,43.913502499999595,43.91835609999998,43.91835609999998,43.91835609999998,44.15471029999935,44.154939699999886,44.168694799999685,44.168694799999685,44.168694799999685,44.46890339999936,44.46890339999936,44.46890339999936,44.454812899999524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46890339999936,,,,44.45518969999921,44.46890339999936,44.46890339999936,44.46890339999936,44.754816599999685,44.75506879999921,44.76893349999955,44.76893349999955,44.76893349999955,45.068975899999714,45.068975899999714,45.068975899999714,45.05482249999932,44.76893349999955,44.76893349999955,44.76893349999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.068975899999714,,,,45.055200399999194,45.068975899999714,45.068975899999714,45.068975899999714,45.354836599999544,45.35509099999945,45.36878209999941,45.36878209999941,45.36878209999941,45.668914299999415,45.668914299999415,45.668914299999415,45.654764399999294,45.36878209999941,45.36878209999941,45.36878209999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.668914299999415,,,,45.655145299999276,45.668914299999415,45.668914299999415,45.668914299999415,45.954810299999735,45.955062299999554,45.96872179999991,45.96872179999991,45.96872179999991,46.26894019999963,46.26894019999963,46.26894019999963,46.25481319999926,45.96872179999991,45.96872179999991,45.96872179999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.26894019999963,,,,46.25519349999922,46.26894019999963,46.26894019999963,46.26894019999963,46.55481279999913,46.55506349999996,46.56882329999917,46.56882329999917,46.56882329999917,46.868659699999625,46.868659699999625,46.868659699999625,46.85473829999955,46.56882329999917,46.56882329999917,46.56882329999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.868659699999625,,,,46.85512039999958,46.868659699999625,46.868659699999625,46.868659699999625,47.154788399999234,47.15504529999998,47.168781399999716,47.168781399999716,47.168781399999716,47.46864679999999,47.46864679999999,47.46864679999999,47.45461819999946,47.168781399999716,47.168781399999716,47.168781399999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
Estimulo_5,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,2,2,4,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46864679999999,,,,47.45499869999912,47.46864679999999,47.46864679999999,47.46864679999999,47.754874699999164,47.75512939999953,47.76888509999935,47.76888509999935,47.76888509999935,,,,48.04556739999953,47.76888509999935,47.76888509999935,47.76888509999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271328,001,2025-03-17_15h27.33.800,Estimulo_ICE,2024.2.4,59.94661154795698,2025-03-17 15h27.40.607101 -0300,
