LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_2.keys,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_2.rt,key_resp_2.duration,key_resp_6.keys,key_resp_7.keys,key_resp_6.rt,key_resp_6.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,key_resp_2.started,text.started,trial.stopped,loop_1.key_resp_2.keys,trial_2.started,image_3.started,image_4.started,polygon_2.started,key_resp_3.started,trial_2.stopped,loop_1.key_resp_3.keys,loop_1.key_resp_3.rt,loop_1.key_resp_3.duration,loop_1.key_resp_2.rt,loop_1.key_resp_2.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,trial_5.stopped,loop_9.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,trial_6.stopped,loop_9.key_resp_7.keys,loop_9.key_resp_6.rt,loop_9.key_resp_6.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_1,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,None,['up'],[-0.010573700000350073],[0.14356820000011794],,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6429562000003,,,,18.628874100000303,18.6429562000003,18.6429562000003,18.6429562000003,18.6429562000003,18.6429562000003,18.928719600000022,None,18.92896830000018,18.942908200000147,18.942908200000147,18.942908200000147,18.942908200000147,19.228449700000056,['up'],[-0.010573700000350073],[0.14356820000011794],,,,,,,,,,,,,,,,,,,,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_1,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,None,['up'],[0.19612499999993815],[None],,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.243124999999964,,,,19.228835100000197,19.243124999999964,19.243124999999964,19.243124999999964,19.243124999999964,19.243124999999964,19.528685499999938,None,19.52891660000023,19.543178500000067,19.543178500000067,19.543178500000067,19.543178500000067,19.828698499999973,['up'],[0.19612499999993815],[None],,,,,,,,,,,,,,,,,,,,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_1,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,None,['up'],[0.12552830000004178],[0.10311030000002575],,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.843049500000234,,,,19.82909950000021,19.843049500000234,19.843049500000234,19.843049500000234,19.843049500000234,19.843049500000234,20.12850430000026,None,20.128746500000034,20.143127600000298,20.143127600000298,20.143127600000298,20.143127600000298,20.428494499999942,['up'],[0.12552830000004178],[0.10311030000002575],,,,,,,,,,,,,,,,,,,,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.569126400000187,20.576009700000213,21.929395600000134,,,,,,,,,,,,,,,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,22.05919610000001,,21.929535300000225,21.929957000000286,,,,,,,,,,,,,,,,,,,,,,,22.042439300000296,22.05919610000001,22.05919610000001,22.05919610000001,22.05919610000001,22.245294400000148,None,22.245507500000258,22.25968690000036,22.25968690000036,22.25968690000036,22.25968690000036,22.54529810000031,None,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,,,['up'],None,[0.10044300000026851],[0.11123239999960788],0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,22.55954840000004,,,,,,,,,,,,,,,,,,,,,,,,,,22.545690300000388,22.55954840000004,22.55954840000004,22.55954840000004,22.55954840000004,22.845371400000204,['up'],22.845646600000237,22.85977750000029,22.85977750000029,22.85977750000029,22.85977750000029,23.145296300000155,None,[0.10044300000026851],[0.11123239999960788],264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,,,,,,,"['up', 'up']",None,"[0.0043801000001622015, 0.17159639999999854]","[0.07202250000000276, 0.09678230000008625]",0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,23.159803600000032,,,,,,,,,,,,,,,,,,,,,,,,,,23.145641400000386,23.159803600000032,23.159803600000032,23.159803600000032,23.159803600000032,23.445323200000075,"['up', 'up']",23.445582100000138,23.45998230000032,23.45998230000032,23.45998230000032,23.45998230000032,23.74521780000032,None,"[0.0043801000001622015, 0.17159639999999854]","[0.07202250000000276, 0.09678230000008625]",264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,23.759654800000135,,,,,,,,,,,,,,,,,,,,,,,,,,23.74557040000036,23.759654800000135,23.759654800000135,23.759654800000135,23.759654800000135,24.045260000000326,None,24.045497100000375,24.05956980000019,24.05956980000019,24.05956980000019,24.05956980000019,24.345053300000018,None,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,24.359430900000007,,,,,,,,,,,,,,,,,,,,,,,,,,24.345416399999976,24.359430900000007,24.359430900000007,24.359430900000007,24.359430900000007,24.645350700000108,None,24.645602500000223,24.65955780000013,24.65955780000013,24.65955780000013,24.65955780000013,24.945346299999983,None,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
Estimulo_9,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,,,,,,,None,None,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,24.959665100000166,,,,,,,,,,,,,,,,,,,,,,,,,,24.94578870000032,24.959665100000166,24.959665100000166,24.959665100000166,24.959665100000166,25.24520819999998,None,25.245444500000303,25.25975140000037,25.25975140000037,25.25975140000037,25.25975140000037,25.545356399999946,None,,,264151,001,2025-03-24_14h57.36.379,Estimulo_ICE,2024.2.4,60.58979316467332,2025-03-24 14h57.41.722613 -0300,
,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,25.559446200000366,,,,,,,,,,,,,,,,,,,,,,,,,,25.545703799999956,25.559446200000366,25.559446200000366,25.559446200000366,25.559446200000366,,,,,,,,,,,,,,,,,,,
