LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,trial.stopped,trial_2.started,image_3.started,image_4.started,image_3.stopped,image_4.stopped,trial_2.stopped,image.stopped,image_2.stopped,trial_3.started,image_5.started,image_6.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,image_7.stopped,image_8.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_1,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.849693999858573,,,,25.84490149980411,25.856616399949417,25.856616399949417,26.143239999888465,26.143415599828586,26.162045100005344,26.162045100005344,26.453887599986047,26.453887599986047,26.44879539986141,26.148168599931523,26.148168599931523,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.453887599986047,,,,26.449074500007555,26.46075169998221,26.46075169998221,26.747356500010937,26.74753259983845,26.75949089997448,26.75949089997448,27.051055499818176,27.051055499818176,27.046117599820718,26.752271599834785,26.752271599834785,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.051055499818176,,,,27.046391499927267,27.0579142998904,27.0579142998904,27.347315500024706,27.347490599844605,27.35827809991315,27.35827809991315,27.649857699871063,27.649857699871063,27.645127799827605,27.351587099954486,27.351587099954486,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.649857699871063,,,,27.645446199923754,27.656736499862745,27.656736499862745,27.943030799971893,27.943206699797884,27.96181289991364,27.96181289991364,28.253492399817333,28.253492399817333,28.248791799880564,27.947972799884155,27.947972799884155,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.253492399817333,,,,28.24906409997493,28.26056129997596,28.26056129997596,28.547217699931934,28.54739259998314,28.55903059989214,28.55903059989214,28.850828299997374,28.850828299997374,28.84563699993305,28.552233399823308,28.552233399823308,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.850828299997374,,,,28.845907300012186,28.857792499940842,28.857792499940842,29.14436459983699,29.144539600005373,29.15628549992107,29.15628549992107,29.447964399820194,29.447964399820194,29.44312009983696,29.149332899833098,29.149332899833098,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.447964399820194,,,,29.443386199884117,29.461858300026506,29.461858300026506,29.75030820001848,29.750483399955556,29.76214240002446,29.76214240002446,30.053565399954095,30.053565399954095,30.048566199839115,29.755402199923992,29.755402199923992,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.053565399954095,,,,30.048834800021723,30.060346599901095,30.060346599901095,30.347085200017318,30.347310999874026,30.358961699996144,30.358961699996144,30.65077649988234,30.65077649988234,30.645879999967292,30.352160800015554,30.352160800015554,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.65077649988234,,,,30.646207799902186,30.657725299941376,30.657725299941376,30.944377399981022,30.944552699802443,30.956284099956974,30.956284099956974,31.24785009981133,31.24785009981133,31.243138100020587,30.949340799823403,30.949340799823403,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.24785009981133,,,,31.24347579991445,31.26194559992291,31.26194559992291,31.548469299916178,31.54864379996434,31.560358199989423,31.560358199989423,31.853785099927336,31.853785099927336,31.848799099912867,31.553608399815857,31.553608399815857,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.853785099927336,,,,31.849069299874827,31.861009699990973,31.861009699990973,32.14702139981091,32.14719739998691,32.15883579989895,32.15883579989895,32.450515599921346,32.450515599921346,32.445350099820644,32.15189739991911,32.15189739991911,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,20,20,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.450515599921346,,,,32.44563129986636,32.457462899852544,32.457462899852544,32.74413629993796,32.744311299873516,32.75609559984878,32.75609559984878,33.04774639988318,33.04774639988318,33.04300299985334,32.749155399855226,32.749155399855226,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.04774639988318,,,,33.04326900001615,33.06158079998568,33.06158079998568,33.34843979985453,33.348614800022915,33.36028039990924,33.36028039990924,33.651893799891695,33.651893799891695,33.646925299894065,33.35336339985952,33.35336339985952,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,22,22,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.651893799891695,,,,33.64719539997168,33.6588873998262,33.6588873998262,33.94812149996869,33.9482983998023,33.96002419991419,33.96002419991419,34.250744899967685,34.250744899967685,34.245724299922585,33.952444499824196,33.952444499824196,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,23,23,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.250744899967685,,,,34.24600149993785,34.25792459980585,34.25792459980585,34.543875799980015,34.544057299848646,34.56277009984478,34.56277009984478,34.8544637998566,34.8544637998566,34.849414999829605,34.54876219993457,34.54876219993457,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,24,24,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8544637998566,,,,34.84968500002287,34.86139449989423,34.86139449989423,35.147888199891895,35.148073999909684,35.160040399990976,35.160040399990976,35.45159119996242,35.45159119996242,35.44705359986983,35.15283539984375,35.15283539984375,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,25,25,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.45159119996242,,,,35.4473747999873,35.45854589994997,35.45854589994997,35.74532649992034,35.74550189985894,35.75721829989925,35.75721829989925,36.0489180998411,36.0489180998411,36.043838299810886,35.750280999811366,35.750280999811366,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,26,26,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0489180998411,,,,36.04410669999197,36.06284000002779,36.06284000002779,36.35139989992604,36.35158999986015,36.38611309998669,36.38611309998669,,,36.67187520000152,36.38611309998669,36.38611309998669,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,27,27,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.68097609980032,,,,36.672158899949864,36.68097609980032,36.68097609980032,36.97061209985986,36.970786599908024,36.97368299984373,36.97368299984373,37.271317299921066,37.271317299921066,37.262593999970704,,,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,28,28,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.271317299921066,,,,37.262866199947894,37.271317299921066,37.271317299921066,37.55861940002069,37.55879699997604,37.563695800025016,37.563695800025016,37.85527089983225,37.85527089983225,37.85072649992071,37.563695800025016,37.563695800025016,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,29,29,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.85527089983225,,,,37.85099419998005,37.862306399969384,37.862306399969384,38.148936999961734,38.1491548998747,38.16085059987381,38.16085059987381,38.4528369999025,38.4528369999025,38.44792209984735,38.153920099837705,38.153920099837705,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,30,30,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4528369999025,,,,38.44819299993105,38.459630499826744,38.459630499826744,38.74643509997986,38.74661619984545,38.75845670001581,38.75845670001581,39.05000159982592,39.05000159982592,39.045166600029916,38.75126529997215,38.75126529997215,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05000159982592,,,,39.04543549986556,39.057115299860016,39.057115299860016,39.34557030000724,39.345746899954975,39.357107299845666,39.357107299845666,39.648180899908766,39.648180899908766,39.643391399877146,39.35056159994565,39.35056159994565,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.648180899908766,,,,39.64366879989393,39.66218179999851,39.66218179999851,39.94891099981032,39.94908699998632,39.96088259993121,39.96088259993121,40.252642899984494,40.252642899984494,40.24757170001976,39.95384789980017,39.95384789980017,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,0,1,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.252642899984494,,,,40.24785579997115,40.259535799967125,40.259535799967125,40.54627739987336,40.54645269992761,40.55814029998146,40.55814029998146,40.89078799984418,40.89078799984418,40.844764799810946,40.551207799930125,40.551207799930125,,,,,,,,,,,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,40.89078799984418,,,,,,,,,,,,,,,,40.88216519984417,40.89078799984418,40.89078799984418,41.15709669981152,41.157305100001395,41.16219179984182,41.16219179984182,41.45555499987677,41.45555499987677,41.4506082998123,,,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,41.45555499987677,,,,,,,,,,,,,,,,41.45087609998882,41.46252159983851,41.46252159983851,41.74867389979772,41.74884829996154,41.760664499830455,41.760664499830455,42.05218270001933,42.05218270001933,42.04720659996383,41.753531999886036,41.753531999886036,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,42.05218270001933,,,,,,,,,,,,,,,,42.04747849982232,42.059191699838266,42.059191699838266,42.34605459985323,42.3462331998162,42.35789390001446,42.35789390001446,42.64953519986011,42.64953519986011,42.64453129982576,42.35096880001947,42.35096880001947,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,42.64953519986011,,,,,,,,,,,,,,,,42.644804699812084,42.65649769990705,42.65649769990705,42.94359879987314,42.94377709995024,42.962076999945566,42.962076999945566,43.25378209981136,43.25378209981136,43.248850599862635,42.94844499998726,42.94844499998726,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,43.25378209981136,,,,,,,,,,,,,,,,43.24911889992654,43.26070999982767,43.26070999982767,43.54914279980585,43.54931699996814,43.56104950001463,43.56104950001463,43.85200980002992,43.85200980002992,43.847131700022146,43.553962299833074,43.553962299833074,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,43.85200980002992,,,,,,,,,,,,,,,,43.84739929996431,43.859024700010195,43.859024700010195,44.14559490000829,44.14577709999867,44.157655499875546,44.157655499875546,44.4491586999502,44.4491586999502,44.444276300026104,44.15048859990202,44.15048859990202,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,44.4491586999502,,,,,,,,,,,,,,,,44.44461159990169,44.45613109995611,44.45613109995611,44.74268799996935,44.74287760001607,44.761700899805874,44.761700899805874,45.053339699981734,45.053339699981734,45.04851829982363,44.74788859998807,44.74788859998807,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,45.053339699981734,,,,,,,,,,,,,,,,45.04879339993931,45.06028879992664,45.06028879992664,45.34717049985193,45.347353799967095,45.35901789995842,45.35901789995842,45.652486599981785,45.652486599981785,45.647876099916175,45.3521070999559,45.3521070999559,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,45.652486599981785,,,,,,,,,,,,,,,,45.64819239987992,45.65956309996545,45.65956309996545,45.94589959993027,45.946089499862865,45.95786389987916,45.95786389987916,46.24901459994726,46.24901459994726,46.24395169992931,45.95085749984719,45.95085749984719,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,46.24901459994726,,,,,,,,,,,,,,,,46.24423409998417,46.25599169987254,46.25599169987254,46.54270749981515,46.54288409999572,46.56150169996545,46.56150169996545,46.85307169985026,46.85307169985026,46.84820529981516,46.54762710002251,46.54762710002251,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,46.85307169985026,,,,,,,,,,,,,,,,46.84847759990953,46.860028699971735,46.860028699971735,47.146919899852946,47.14709659991786,47.158624899806455,47.158624899806455,47.450285099912435,47.450285099912435,47.44530829996802,47.15166929992847,47.15166929992847,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,47.450285099912435,,,,,,,,,,,,,,,,47.445628999965265,47.457416699966416,47.457416699966416,47.744124399963766,47.744296699995175,47.756061899941415,47.756061899941415,48.04948879987933,48.04948879987933,48.04433549987152,47.74906999990344,47.74906999990344,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,48.04948879987933,,,,,,,,,,,,,,,,48.04461569990963,48.05630619986914,48.05630619986914,48.34298189985566,48.34317769994959,48.361506699817255,48.361506699817255,48.65312969987281,48.65312969987281,48.648094199830666,48.34748739982024,48.34748739982024,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,48.65312969987281,,,,,,,,,,,,,,,,48.6483670999296,48.660081199835986,48.660081199835986,48.94666979997419,48.94685729988851,48.95857599982992,48.95857599982992,49.25022929999977,49.25022929999977,49.245334199862555,48.95165969990194,48.95165969990194,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,49.25022929999977,,,,,,,,,,,,,,,,49.2456059998367,49.25733029982075,49.25733029982075,49.54400420002639,49.54419089993462,49.56277629989199,49.56277629989199,49.85445909993723,49.85445909993723,49.84968729992397,49.548883999930695,49.548883999930695,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,49.85445909993723,,,,,,,,,,,,,,,,49.849961899919435,49.86145569989458,49.86145569989458,50.150787899969146,50.15096449991688,50.16177919995971,50.16177919995971,50.452792200027034,50.452792200027034,50.447541299974546,50.155231799930334,50.155231799930334,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,50.452792200027034,,,,,,,,,,,,,,,,50.44781219982542,50.45985749992542,50.45985749992542,50.74643539986573,50.74664179980755,50.75846039992757,50.75846039992757,51.05009159981273,51.05009159981273,51.04498609993607,50.75136699993163,50.75136699993163,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,51.05009159981273,,,,,,,,,,,,,,,,51.0452705998905,51.05698069999926,51.05698069999926,51.34365089982748,51.343827799893916,51.36266899993643,51.36266899993643,51.654290499864146,51.654290499864146,51.649126699892804,51.348765899892896,51.348765899892896,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,51.654290499864146,,,,,,,,,,,,,,,,51.64941419987008,51.661104899831116,51.661104899831116,51.94792679999955,51.94810349983163,51.95994339999743,51.95994339999743,52.25365490000695,52.25365490000695,52.2479703000281,51.95278519997373,51.95278519997373,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
Estimulo_1,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,0,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,52.25365490000695,,,,,,,,,,,,,,,,52.24824099987745,52.2602325999178,52.2602325999178,52.54679559986107,52.54697149991989,52.55889069987461,52.55889069987461,52.8498531000223,52.8498531000223,52.844880499877036,52.551730499835685,52.551730499835685,207799,001,2025-03-13_01h49.20.650,Estimulo_ICE,2024.2.4,143.64452040259528,2025-03-13 01h49.23.904732 -0300,
