LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,image_9.stopped,polygon_6.stopped,image_10.stopped,image_11.stopped,image_12.stopped,polygon_7.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_9,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,23.146252200000163,,,,,,,,,,,,,,,,,23.134110399999372,23.146252200000163,23.146252200000163,23.146252200000163,23.43348269999933,23.43389489999936,23.446240499999476,23.446240499999476,23.446240499999476,23.731436199999735,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,23.745373400000062,,,,,,,,,,,,,,,,,23.731836399999338,23.745373400000062,23.745373400000062,23.745373400000062,24.031426399999873,24.031700599999567,24.04553820000001,24.04553820000001,24.04553820000001,24.334163599999556,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,24.346600099999705,,,,,,,,,,,,,,,,,24.334882000000107,24.346600099999705,24.346600099999705,24.346600099999705,24.634242499999345,24.634730599999784,24.646686099999897,24.646686099999897,24.646686099999897,24.93428059999951,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,24.946512200000143,,,,,,,,,,,,,,,,,24.935000800000125,24.946512200000143,24.946512200000143,24.946512200000143,25.231675399999403,25.231947399999626,25.245472499999778,25.245472499999778,25.245472499999778,25.531742699999995,25.245472499999778,25.245472499999778,25.245472499999778,25.545491299999412,25.545491299999412,25.545491299999412,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,25.545491299999412,,,,,,,,,,,,,,,,,25.532145299999684,25.545491299999412,25.545491299999412,25.545491299999412,25.831714399999328,25.831984499999635,25.845539799999642,25.845539799999642,25.845539799999642,26.13165079999999,25.845539799999642,25.845539799999642,25.845539799999642,26.145535199999358,26.145535199999358,26.145535199999358,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,26.145535199999358,,,,,,,,,,,,,,,,,26.13204229999974,26.145535199999358,26.145535199999358,26.145535199999358,26.436538799999653,26.437170799999876,26.44713109999975,26.44713109999975,26.44713109999975,26.747955400000137,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,26.762216799999806,,,,,,,,,,,,,,,,,26.74834389999978,26.762216799999806,26.762216799999806,26.762216799999806,27.048096200000145,27.04836179999984,27.06215340000017,27.06215340000017,27.06215340000017,27.348012599999493,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,9,9,0,3.5,-3.5,3.5,-3.5,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,27.362125399999968,,,,,,,,,,,,,,,,,27.34840129999975,27.362125399999968,27.362125399999968,27.362125399999968,27.64806789999966,27.648328199999924,27.66217669999969,27.66217669999969,27.66217669999969,27.938300199999503,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,10,10,0,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,27.947384899999633,,,,,,,,,,,,,,,,,27.9394070999997,27.947384899999633,27.947384899999633,27.947384899999633,28.234255100000155,28.23475629999939,28.246501900000112,28.246501900000112,28.246501900000112,28.53424339999947,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,11,11,0,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,28.546397799999795,,,,,,,,,,,,,,,,,28.534964299999956,28.546397799999795,28.546397799999795,28.546397799999795,28.83577199999945,28.83605129999978,28.845583899999838,28.845583899999838,28.845583899999838,29.13120650000019,,,,29.145547199999783,29.145547199999783,29.145547199999783,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,12,12,0,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,29.145547199999783,,,,,,,,,,,,,,,,,29.1315826,29.145547199999783,29.145547199999783,29.145547199999783,29.431354999999712,29.43160970000008,29.44548169999962,29.44548169999962,29.44548169999962,29.731403699999646,29.44548169999962,29.44548169999962,29.44548169999962,29.74531449999995,29.74531449999995,29.74531449999995,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,13,13,0,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,29.74531449999995,,,,,,,,,,,,,,,,,29.731762099999287,29.74531449999995,29.74531449999995,29.74531449999995,30.03139839999949,30.03165689999969,30.04552049999984,30.04552049999984,30.04552049999984,30.331367699999646,30.04552049999984,30.04552049999984,30.04552049999984,30.345459199999823,30.345459199999823,30.345459199999823,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,14,14,0,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,30.345459199999823,,,,,,,,,,,,,,,,,30.331746899999416,30.345459199999823,30.345459199999823,30.345459199999823,30.631361699999616,30.63161249999939,30.645472100000006,30.645472100000006,30.645472100000006,30.931381399999736,30.645472100000006,30.645472100000006,30.645472100000006,30.94520560000001,30.94520560000001,30.94520560000001,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,15,15,0,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,30.94520560000001,,,,,,,,,,,,,,,,,30.931756199999654,30.94520560000001,30.94520560000001,30.94520560000001,31.231406799999604,31.231662700000015,31.24534549999953,31.24534549999953,31.24534549999953,31.53144499999962,31.24534549999953,31.24534549999953,31.24534549999953,31.54522779999934,31.54522779999934,31.54522779999934,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,16,16,0,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,31.54522779999934,,,,,,,,,,,,,,,,,31.531815299999835,31.54522779999934,31.54522779999934,31.54522779999934,31.831247600000097,31.831499099999746,31.845384700000068,31.845384700000068,31.845384700000068,32.13135249999959,31.845384700000068,31.845384700000068,31.845384700000068,32.145383399999446,32.145383399999446,32.145383399999446,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,17,17,0,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,32.145383399999446,,,,,,,,,,,,,,,,,32.131725899999765,32.145383399999446,32.145383399999446,32.145383399999446,32.43136249999952,32.4316033999994,32.44543489999978,32.44543489999978,32.44543489999978,32.73122220000005,32.44543489999978,32.44543489999978,32.44543489999978,32.745276300000114,32.745276300000114,32.745276300000114,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,18,18,0,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,32.745276300000114,,,,,,,,,,,,,,,,,32.731592699999965,32.745276300000114,32.745276300000114,32.745276300000114,33.03132539999933,33.03157779999947,33.04548109999996,33.04548109999996,33.04548109999996,33.33125459999974,33.04548109999996,33.04548109999996,33.04548109999996,33.34541170000011,33.34541170000011,33.34541170000011,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,19,19,0,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,33.34541170000011,,,,,,,,,,,,,,,,,33.331629399999656,33.34541170000011,33.34541170000011,33.34541170000011,33.63132659999974,33.631578999999874,33.64543400000002,33.64543400000002,33.64543400000002,33.93119509999997,33.64543400000002,33.64543400000002,33.64543400000002,33.94513529999949,33.94513529999949,33.94513529999949,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,20,20,0,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,33.94513529999949,,,,,,,,,,,,,,,,,33.931568199999674,33.94513529999949,33.94513529999949,33.94513529999949,34.231176100000084,34.23142779999944,34.245328699999845,34.245328699999845,34.245328699999845,34.531243899999936,34.245328699999845,34.245328699999845,34.245328699999845,34.54536149999967,34.54536149999967,34.54536149999967,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,21,21,0,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,34.54536149999967,,,,,,,,,,,,,,,,,34.53161459999956,34.54536149999967,34.54536149999967,34.54536149999967,34.83129699999972,34.83154839999952,34.845184299999346,34.845184299999346,34.845184299999346,35.13139229999979,34.845184299999346,34.845184299999346,34.845184299999346,35.145426600000064,35.145426600000064,35.145426600000064,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,22,22,0,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,35.145426600000064,,,,,,,,,,,,,,,,,35.13175450000017,35.145426600000064,35.145426600000064,35.145426600000064,35.43112999999994,35.43138169999929,35.44548429999941,35.44548429999941,35.44548429999941,35.731511500000124,35.44548429999941,35.44548429999941,35.44548429999941,35.74539129999994,35.74539129999994,35.74539129999994,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,23,23,0,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,35.74539129999994,,,,,,,,,,,,,,,,,35.73188089999985,35.74539129999994,35.74539129999994,35.74539129999994,36.03524659999948,36.03573929999948,36.046226399999796,36.046226399999796,36.046226399999796,36.334277799999654,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,24,24,0,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,36.34655979999934,,,,,,,,,,,,,,,,,36.33499930000016,36.34655979999934,36.34655979999934,36.34655979999934,36.634323700000095,36.63481849999971,36.64661840000008,36.64661840000008,36.64661840000008,36.934234399999696,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,25,25,0,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,36.946364299999914,,,,,,,,,,,,,,,,,36.93495829999938,36.946364299999914,36.946364299999914,36.946364299999914,37.23129160000008,37.23153349999939,37.24537749999945,37.24537749999945,37.24537749999945,37.53132269999969,37.24537749999945,37.24537749999945,37.24537749999945,37.54540679999991,37.54540679999991,37.54540679999991,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,26,26,0,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,37.54540679999991,,,,,,,,,,,,,,,,,37.53169639999942,37.54540679999991,37.54540679999991,37.54540679999991,37.83128880000004,37.83154159999958,37.845414399999754,37.845414399999754,37.845414399999754,38.134297999999944,37.845414399999754,37.845414399999754,37.845414399999754,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,27,27,0,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,38.1464218000001,,,,,,,,,,,,,,,,,38.13501389999965,38.1464218000001,38.1464218000001,38.1464218000001,38.43419509999967,38.43468109999958,38.446285899999566,38.446285899999566,38.446285899999566,38.73414409999987,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,28,28,0,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,38.74634950000018,,,,,,,,,,,,,,,,,38.734863900000164,38.74634950000018,38.74634950000018,38.74634950000018,39.0313357999994,39.03158649999932,39.04547399999956,39.04547399999956,39.04547399999956,39.3313107999993,39.04547399999956,39.04547399999956,39.04547399999956,39.34537519999958,39.34537519999958,39.34537519999958,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,29,29,0,1.49999999999999,-1.49999999999998,1.49999999999999,-1.49999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,39.34537519999958,,,,,,,,,,,,,,,,,39.33168239999941,39.34537519999958,39.34537519999958,39.34537519999958,39.631233999999495,39.631485599999905,39.645378100000016,39.645378100000016,39.645378100000016,39.93138699999963,39.645378100000016,39.645378100000016,39.645378100000016,39.94513159999951,39.94513159999951,39.94513159999951,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,30,30,0,1.39999999999999,-1.39999999999998,1.39999999999999,-1.39999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,39.94513159999951,,,,,,,,,,,,,,,,,39.93175699999938,39.94513159999951,39.94513159999951,39.94513159999951,40.23110659999929,40.231358299999556,40.245436600000176,40.245436600000176,40.245436600000176,40.53134629999931,40.245436600000176,40.245436600000176,40.245436600000176,40.545309399999496,40.545309399999496,40.545309399999496,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,31,31,0,1.29999999999999,-1.29999999999998,1.29999999999999,-1.29999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,40.545309399999496,,,,,,,,,,,,,,,,,40.53171769999972,40.545309399999496,40.545309399999496,40.545309399999496,40.83127710000008,40.83152869999958,40.84535219999998,40.84535219999998,40.84535219999998,41.13122729999941,40.84535219999998,40.84535219999998,40.84535219999998,41.14541139999983,41.14541139999983,41.14541139999983,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,32,32,0,1.19999999999999,-1.19999999999998,1.19999999999999,-1.19999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,41.14541139999983,,,,,,,,,,,,,,,,,41.13160220000009,41.14541139999983,41.14541139999983,41.14541139999983,41.431334799999604,41.431585899999845,41.445350699999835,41.445350699999835,41.445350699999835,41.73138250000011,41.445350699999835,41.445350699999835,41.445350699999835,41.74536350000017,41.74536350000017,41.74536350000017,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,33,33,0,1.09999999999999,-1.09999999999998,1.09999999999999,-1.09999999999998,2.2,-2.2,-2.2,2.2,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,41.74536350000017,,,,,,,,,,,,,,,,,41.73173779999979,41.74536350000017,41.74536350000017,41.74536350000017,42.03132409999944,42.03156839999974,42.04533199999969,42.04533199999969,42.04533199999969,42.33142469999984,42.04533199999969,42.04533199999969,42.04533199999969,42.378046699999686,42.378046699999686,42.378046699999686,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_9,1,1,0,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.37379879999935,42.378046699999686,43.84815239999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_7,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,43.94477039999947,,43.8482826999998,43.848678800000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9358314000001,43.94477039999947,43.94477039999947,43.94477039999947,44.147653699999864,44.147887699999956,44.16198069999973,44.16198069999973,44.16198069999973,44.46197299999949,44.46197299999949,44.46197299999949,44.44782169999962,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_7,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,44.46197299999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44820009999967,44.46197299999949,44.46197299999949,44.46197299999949,44.74793899999986,44.748182799999995,44.76197929999944,44.76197929999944,44.76197929999944,45.062011600000005,45.062011600000005,45.062011600000005,45.04784599999948,44.76197929999944,44.76197929999944,44.76197929999944,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_7,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,45.062011600000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.048219499999504,45.062011600000005,45.062011600000005,45.062011600000005,45.34791459999997,45.3481683,45.361943699999756,45.361943699999756,45.361943699999756,45.66191029999936,45.66191029999936,45.66191029999936,45.64776720000009,45.361943699999756,45.361943699999756,45.361943699999756,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_7,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,45.66191029999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64814269999988,45.66191029999936,45.66191029999936,45.66191029999936,45.95117979999941,45.95162439999967,45.962942099999964,45.962942099999964,45.962942099999964,,,,46.249798400000145,,,,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
Estimulo_7,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,46.26254830000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25040569999965,46.26254830000016,46.26254830000016,46.26254830000016,46.54832459999943,46.54862159999993,46.562075599999844,46.562075599999844,46.562075599999844,46.86207430000013,46.86207430000013,46.86207430000013,46.848526599999786,46.562075599999844,46.562075599999844,46.562075599999844,725547,001,2025-03-17_15h34.37.279,Estimulo_ICE,2024.2.4,60.01165426303333,2025-03-17 15h34.42.403419 -0300,
