LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,trial_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,image_9.stopped,polygon_6.stopped,image_10.stopped,image_11.stopped,image_12.stopped,polygon_7.stopped,image.stopped,image_2.stopped,polygon.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_8,2,2,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,23.154288499999893,,,,,,,,,,,,,,,,,23.14091089999988,23.154288499999893,23.154288499999893,23.154288499999893,23.440546799999993,23.440789400000085,23.454601299999922,23.454601299999922,23.454601299999922,23.75453249999987,23.75453249999987,23.75453249999987,23.740403600000036,23.454601299999922,23.454601299999922,23.454601299999922,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,3,3,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,23.75453249999987,,,,,,,,,,,,,,,,,23.7407596999999,23.75453249999987,23.75453249999987,23.75453249999987,24.040265500000032,24.040490800000043,24.05454860000009,24.05454860000009,24.05454860000009,24.354426500000045,24.354426500000045,24.354426500000045,24.340669499999876,24.05454860000009,24.05454860000009,24.05454860000009,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,4,4,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,24.354426500000045,,,,,,,,,,,,,,,,,24.341024900000093,24.354426500000045,24.354426500000045,24.354426500000045,24.64036390000001,24.64060470000004,24.654658100000006,24.654658100000006,24.654658100000006,24.954566099999965,24.954566099999965,24.954566099999965,24.94049619999987,24.654658100000006,24.654658100000006,24.654658100000006,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,5,5,0,2.2,-2.2,-2.2,2.2,1.59999999999998,-1.59999999999998,1.59999999999998,-1.59999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,24.954566099999965,,,,,,,,,,,,,,,,,24.940851000000066,24.954566099999965,24.954566099999965,24.954566099999965,25.240451299999904,25.24069519999989,25.254573599999958,25.254573599999958,25.254573599999958,25.554448599999887,25.554448599999887,25.554448599999887,25.540484200000037,25.254573599999958,25.254573599999958,25.254573599999958,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,6,6,0,2.2,-2.2,-2.2,2.2,1.69999999999998,-1.69999999999998,1.69999999999998,-1.69999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,25.554448599999887,,,,,,,,,,,,,,,,,25.540838500000064,25.554448599999887,25.554448599999887,25.554448599999887,25.84047099999998,25.840711600000077,25.854601999999886,25.854601999999886,25.854601999999886,26.154474100000016,26.154474100000016,26.154474100000016,26.140397399999983,25.854601999999886,25.854601999999886,25.854601999999886,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,7,7,0,2.2,-2.2,-2.2,2.2,1.79999999999998,-1.79999999999998,1.79999999999998,-1.79999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,26.154474100000016,,,,,,,,,,,,,,,,,26.140753099999984,26.154474100000016,26.154474100000016,26.154474100000016,26.440468999999894,26.440711400000055,26.45454689999997,26.45454689999997,26.45454689999997,,,,26.74448849999999,26.45454689999997,26.45454689999997,26.45454689999997,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,8,8,0,2.2,-2.2,-2.2,2.2,1.89999999999998,-1.89999999999998,1.89999999999998,-1.89999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,26.755806899999925,,,,,,,,,,,,,,,,,26.745361199999934,26.755806899999925,26.755806899999925,26.755806899999925,27.044624899999917,27.04520720000005,27.0559874999999,27.0559874999999,27.0559874999999,,,,27.340902800000094,,,,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,9,9,0,2.2,-2.2,-2.2,2.2,1.99999999999998,-1.99999999999998,1.99999999999998,-1.99999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,27.354774599999928,,,,,,,,,,,,,,,,,27.34136310000008,27.354774599999928,27.354774599999928,27.354774599999928,27.640484399999877,27.640725199999906,27.654528000000028,27.654528000000028,27.654528000000028,27.954525999999987,27.954525999999987,27.954525999999987,27.940344200000027,27.654528000000028,27.654528000000028,27.654528000000028,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,10,10,0,2.2,-2.2,-2.2,2.2,2.09999999999998,-2.09999999999998,2.09999999999998,-2.09999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,27.954525999999987,,,,,,,,,,,,,,,,,27.940697499999942,27.954525999999987,27.954525999999987,27.954525999999987,28.24046559999988,28.240708199999972,28.25456220000001,28.25456220000001,28.25456220000001,28.55439339999998,28.55439339999998,28.55439339999998,28.54041499999994,28.25456220000001,28.25456220000001,28.25456220000001,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,11,11,0,2.2,-2.2,-2.2,2.2,2.19999999999998,-2.19999999999998,2.19999999999998,-2.19999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,28.55439339999998,,,,,,,,,,,,,,,,,28.540769199999886,28.55439339999998,28.55439339999998,28.55439339999998,28.840457100000094,28.840699500000028,28.854483600000094,28.854483600000094,28.854483600000094,29.154284700000062,29.154284700000062,29.154284700000062,29.140294999999924,28.854483600000094,28.854483600000094,28.854483600000094,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,12,12,0,2.2,-2.2,-2.2,2.2,2.29999999999998,-2.29999999999998,2.29999999999998,-2.29999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,29.154284700000062,,,,,,,,,,,,,,,,,29.140650699999924,29.154284700000062,29.154284700000062,29.154284700000062,29.440323399999897,29.44056499999988,29.45457119999992,29.45457119999992,29.45457119999992,29.754395599999953,29.754395599999953,29.754395599999953,29.74024499999996,29.45457119999992,29.45457119999992,29.45457119999992,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,13,13,0,2.2,-2.2,-2.2,2.2,2.39999999999998,-2.39999999999998,2.39999999999998,-2.39999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,29.754395599999953,,,,,,,,,,,,,,,,,29.74060099999997,29.754395599999953,29.754395599999953,29.754395599999953,30.04042379999987,30.04066970000008,30.054366000000073,30.054366000000073,30.054366000000073,30.354470700000093,30.354470700000093,30.354470700000093,30.340285300000005,30.054366000000073,30.054366000000073,30.054366000000073,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,14,14,0,2.2,-2.2,-2.2,2.2,2.49999999999998,-2.49999999999998,2.49999999999998,-2.49999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,30.354470700000093,,,,,,,,,,,,,,,,,30.340662300000076,30.354470700000093,30.354470700000093,30.354470700000093,30.64026540000009,30.640505800000028,30.654563600000074,30.654563600000074,30.654563600000074,30.954311899999993,30.954311899999993,30.954311899999993,30.941022100000055,30.654563600000074,30.654563600000074,30.654563600000074,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,15,15,0,2.2,-2.2,-2.2,2.2,2.59999999999998,-2.59999999999998,2.59999999999998,-2.59999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,30.954311899999993,,,,,,,,,,,,,,,,,30.941373200000044,30.954311899999993,30.954311899999993,30.954311899999993,31.240440499999977,31.24068280000006,31.254433699999936,31.254433699999936,31.254433699999936,31.55433270000003,31.55433270000003,31.55433270000003,31.540421700000024,31.254433699999936,31.254433699999936,31.254433699999936,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,16,16,0,2.2,-2.2,-2.2,2.2,2.69999999999998,-2.69999999999998,2.69999999999998,-2.69999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,31.55433270000003,,,,,,,,,,,,,,,,,31.54077989999996,31.55433270000003,31.55433270000003,31.55433270000003,31.840312499999982,31.840553999999884,31.854634600000054,31.854634600000054,31.854634600000054,32.15444789999992,32.15444789999992,32.15444789999992,32.14033919999997,31.854634600000054,31.854634600000054,31.854634600000054,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,17,17,0,2.2,-2.2,-2.2,2.2,2.79999999999998,-2.79999999999998,2.79999999999998,-2.79999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,32.15444789999992,,,,,,,,,,,,,,,,,32.14069309999991,32.15444789999992,32.15444789999992,32.15444789999992,32.44044050000002,32.440682700000025,32.454464500000086,32.454464500000086,32.454464500000086,32.75448200000005,32.75448200000005,32.75448200000005,32.74032699999998,32.454464500000086,32.454464500000086,32.454464500000086,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,18,18,0,2.2,-2.2,-2.2,2.2,2.89999999999998,-2.89999999999998,2.89999999999998,-2.89999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,32.75448200000005,,,,,,,,,,,,,,,,,32.74068379999994,32.75448200000005,32.75448200000005,32.75448200000005,33.040278400000034,33.040519800000084,33.054574600000024,33.054574600000024,33.054574600000024,33.35435549999988,33.35435549999988,33.35435549999988,33.34037310000008,33.054574600000024,33.054574600000024,33.054574600000024,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,19,19,0,2.2,-2.2,-2.2,2.2,2.99999999999998,-2.99999999999998,2.99999999999998,-2.99999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,33.35435549999988,,,,,,,,,,,,,,,,,33.34073020000005,33.35435549999988,33.35435549999988,33.35435549999988,33.64024810000001,33.640491599999905,33.654436900000064,33.654436900000064,33.654436900000064,33.95439400000009,33.95439400000009,33.95439400000009,33.94040150000001,33.654436900000064,33.654436900000064,33.654436900000064,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,20,20,0,2.2,-2.2,-2.2,2.2,3.09999999999998,-3.09999999999998,3.09999999999998,-3.09999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,33.95439400000009,,,,,,,,,,,,,,,,,33.9407647999999,33.95439400000009,33.95439400000009,33.95439400000009,34.24039739999989,34.24063950000004,34.25427250000007,34.25427250000007,34.25427250000007,34.55440090000002,34.55440090000002,34.55440090000002,34.540368899999976,34.25427250000007,34.25427250000007,34.25427250000007,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,21,21,0,2.2,-2.2,-2.2,2.2,3.19999999999998,-3.19999999999998,3.19999999999998,-3.19999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,34.55440090000002,,,,,,,,,,,,,,,,,34.54072530000008,34.55440090000002,34.55440090000002,34.55440090000002,34.840281600000026,34.840522700000065,34.85444800000005,34.85444800000005,34.85444800000005,35.15425120000009,35.15425120000009,35.15425120000009,35.140210199999956,34.85444800000005,34.85444800000005,34.85444800000005,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,22,22,0,2.2,-2.2,-2.2,2.2,3.29999999999998,-3.29999999999998,3.29999999999998,-3.29999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,35.15425120000009,,,,,,,,,,,,,,,,,35.14056370000003,35.15425120000009,35.15425120000009,35.15425120000009,35.440249199999926,35.440490299999965,35.45443840000007,35.45443840000007,35.45443840000007,35.75441879999994,35.75441879999994,35.75441879999994,35.7403675999999,35.45443840000007,35.45443840000007,35.45443840000007,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,23,23,0,2.2,-2.2,-2.2,2.2,3.39999999999998,-3.39999999999998,3.39999999999998,-3.39999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,35.75441879999994,,,,,,,,,,,,,,,,,35.74072359999991,35.75441879999994,35.75441879999994,35.75441879999994,36.04029309999987,36.040535599999885,36.05443839999998,36.05443839999998,36.05443839999998,36.35443659999987,36.35443659999987,36.35443659999987,36.34024520000003,36.05443839999998,36.05443839999998,36.05443839999998,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,24,24,0,2.2,-2.2,-2.2,2.2,3.49999999999998,-3.49999999999998,3.49999999999998,-3.49999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,36.35443659999987,,,,,,,,,,,,,,,,,36.34060249999993,36.35443659999987,36.35443659999987,36.35443659999987,36.640369599999985,36.640610400000014,36.65442159999998,36.65442159999998,36.65442159999998,36.95445049999989,36.95445049999989,36.95445049999989,36.94021980000002,36.65442159999998,36.65442159999998,36.65442159999998,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,25,25,0,2.2,-2.2,-2.2,2.2,3.59999999999998,-3.59999999999998,3.59999999999998,-3.59999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,36.95445049999989,,,,,,,,,,,,,,,,,36.94057500000008,36.95445049999989,36.95445049999989,36.95445049999989,37.23213809999993,37.23300210000002,37.2554247999999,37.2554247999999,37.2554247999999,,,,37.54086099999995,,,,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,26,26,0,2.2,-2.2,-2.2,2.2,3.69999999999998,-3.69999999999998,3.69999999999998,-3.69999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,37.55460259999995,,,,,,,,,,,,,,,,,37.541325500000085,37.55460259999995,37.55460259999995,37.55460259999995,37.84080749999998,37.84111789999997,37.854736699999876,37.854736699999876,37.854736699999876,,,,38.14082989999997,,,,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,27,27,0,2.2,-2.2,-2.2,2.2,3.79999999999998,-3.79999999999998,3.79999999999998,-3.79999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,38.15417419999994,,,,,,,,,,,,,,,,,38.141288999999915,38.15417419999994,38.15417419999994,38.15417419999994,38.44035030000009,38.44059870000001,38.45445070000005,38.45445070000005,38.45445070000005,38.754392099999905,38.754392099999905,38.754392099999905,38.740227300000015,38.45445070000005,38.45445070000005,38.45445070000005,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,28,28,0,2.2,-2.2,-2.2,2.2,3.89999999999998,-3.89999999999998,3.89999999999998,-3.89999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,38.754392099999905,,,,,,,,,,,,,,,,,38.74058050000008,38.754392099999905,38.754392099999905,38.754392099999905,39.04007929999989,39.0403311,39.054444299999886,39.054444299999886,39.054444299999886,39.35438619999991,39.35438619999991,39.35438619999991,39.34019199999989,39.054444299999886,39.054444299999886,39.054444299999886,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,29,29,0,2.2,-2.2,-2.2,2.2,3.99999999999998,-3.99999999999998,3.99999999999998,-3.99999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,39.35438619999991,,,,,,,,,,,,,,,,,39.3405479999999,39.35438619999991,39.35438619999991,39.35438619999991,39.64033930000005,39.64057950000006,39.65421100000003,39.65421100000003,39.65421100000003,39.954479900000024,39.954479900000024,39.954479900000024,39.940290300000015,39.65421100000003,39.65421100000003,39.65421100000003,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,30,30,0,2.2,-2.2,-2.2,2.2,4.09999999999998,-4.09999999999998,4.09999999999998,-4.09999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,39.954479900000024,,,,,,,,,,,,,,,,,39.940645299999915,39.954479900000024,39.954479900000024,39.954479900000024,40.24035849999996,40.24059839999995,40.25430830000005,40.25430830000005,40.25430830000005,40.55442130000006,40.55442130000006,40.55442130000006,40.54034269999988,40.25430830000005,40.25430830000005,40.25430830000005,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,31,31,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,40.55442130000006,,,,,,,,,,,,,,,,,40.540700300000026,40.55442130000006,40.55442130000006,40.55442130000006,40.84030050000001,40.840542899999946,40.85440270000004,40.85440270000004,40.85440270000004,41.15416049999999,41.15416049999999,41.15416049999999,41.140343999999914,40.85440270000004,40.85440270000004,40.85440270000004,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,32,32,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,41.15416049999999,,,,,,,,,,,,,,,,,41.140700700000025,41.15416049999999,41.15416049999999,41.15416049999999,41.440359700000045,41.440600299999915,41.45445629999995,41.45445629999995,41.45445629999995,41.75442010000006,41.75442010000006,41.75442010000006,41.740301300000056,41.45445629999995,41.45445629999995,41.45445629999995,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,33,33,0,2.2,-2.2,-2.2,2.2,4.39999999999998,-4.39999999999998,4.39999999999998,-4.39999999999998,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,41.75442010000006,,,,,,,,,,,,,,,,,41.740656299999955,41.75442010000006,41.75442010000006,41.75442010000006,42.04029259999993,42.04053339999996,42.05419030000007,42.05419030000007,42.05419030000007,42.4038728999999,42.4038728999999,42.4038728999999,42.34033950000003,42.05419030000007,42.05419030000007,42.05419030000007,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_8,1,1,0,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.39330580000001,42.4038728999999,43.84100820000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_12,0,0,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,43.98698280000008,,43.8411509,43.84156789999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98399519999998,43.98698280000008,43.98698280000008,43.98698280000008,44.15625290000003,44.15645749999999,44.170817799999895,44.170817799999895,44.170817799999895,44.45640750000007,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_12,1,1,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,44.47100339999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.456765599999926,44.47100339999997,44.47100339999997,44.47100339999997,44.75637890000007,44.75661769999988,44.771056000000044,44.771056000000044,44.771056000000044,45.04278399999998,,,,,,,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
Estimulo_12,2,2,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,45.05522700000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.04347480000001,45.05522700000006,45.05522700000006,45.05522700000006,45.34104030000003,45.34134089999998,45.35454249999998,45.35454249999998,45.35454249999998,45.64117119999992,45.35454249999998,45.35454249999998,45.35454249999998,45.65433639999992,45.65433639999992,45.65433639999992,,,,,,,749084,001,2025-03-20_16h34.18.605,Estimulo_ICE,2024.2.4,60.211873540652185,2025-03-20 16h34.27.040791 -0300,
