LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,trial_3.stopped,trial_4.started,image_7.started,image_8.started,polygon_4.started,trial_4.stopped,image_7.stopped,image_8.stopped,polygon_4.stopped,image_5.stopped,image_6.stopped,polygon_3.stopped,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial.started,image.started,image_2.started,polygon.started,trial.stopped,trial_2.started,image_3.started,image_4.started,polygon_2.started,trial_2.stopped,image_3.stopped,image_4.stopped,polygon_2.stopped,image.stopped,image_2.stopped,polygon.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,trial_5.stopped,trial_6.started,image_11.started,image_12.started,polygon_7.started,trial_6.stopped,image_11.stopped,image_12.stopped,polygon_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_7,0,0,0,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.480940700042993,20.494433200045023,21.931299399991985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,0,0,0,2.2,-2.2,-2.2,2.2,4.4,-4.4,4.4,-4.4,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.977896600030363,,21.93143290001899,21.931834100047126,,,,,,,,,,,,,,,,,,,,21.968978000048082,21.977896600030363,21.977896600030363,21.977896600030363,22.247222600039095,22.24744460004149,22.261656399990898,22.261656399990898,22.261656399990898,22.547236800019164,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,1,1,0,2.2,-2.2,-2.2,2.2,4.3,-4.3,4.3,-4.3,0,1,1,2,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56170680001378,,,,,,,,,,,,,,,,,,,,,,,22.54759060003562,22.56170680001378,22.56170680001378,22.56170680001378,22.847120799997356,22.847358099999838,22.8615967000369,22.8615967000369,22.8615967000369,23.147215400007553,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,2,2,0,2.2,-2.2,-2.2,2.2,4.2,-4.2,4.2,-4.2,0,1,1,2,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.161455900000874,,,,,,,,,,,,,,,,,,,,,,,23.147570500033908,23.161455900000874,23.161455900000874,23.161455900000874,23.4472721000202,23.447508900018875,23.461593400046695,23.461593400046695,23.461593400046695,23.747290700033773,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,3,3,0,2.2,-2.2,-2.2,2.2,4.1,-4.1,4.1,-4.1,0,1,1,2,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.761738900037017,,,,,,,,,,,,,,,,,,,,,,,23.74764260003576,23.761738900037017,23.761738900037017,23.761738900037017,24.047264399996493,24.04750020004576,24.06164070003433,24.06164070003433,24.06164070003433,24.347229100007098,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,4,4,0,2.2,-2.2,-2.2,2.2,4,-4,4,-4,0,1,1,2,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.361741200031247,,,,,,,,,,,,,,,,,,,,,,,24.347581000009086,24.361741200031247,24.361741200031247,24.361741200031247,24.647303400037345,24.647543300001416,24.66172400000505,24.66172400000505,24.66172400000505,24.947168899991084,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,5,5,0,2.2,-2.2,-2.2,2.2,3.9,-3.9,3.9,-3.9,0,1,1,2,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.961646900046617,,,,,,,,,,,,,,,,,,,,,,,24.947518600034527,24.961646900046617,24.961646900046617,24.961646900046617,25.247249500011094,25.24748580000596,25.26150810002582,25.26150810002582,25.26150810002582,25.54706549999537,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,6,6,0,2.2,-2.2,-2.2,2.2,3.8,-3.8,3.8,-3.8,0,1,1,2,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.56176370003959,,,,,,,,,,,,,,,,,,,,,,,25.547414100030437,25.56176370003959,25.56176370003959,25.56176370003959,25.8470529000042,25.847292500024196,25.861639600014314,25.861639600014314,25.861639600014314,26.14702820003731,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,7,7,0,2.2,-2.2,-2.2,2.2,3.7,-3.7,3.7,-3.7,0,1,1,2,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.161625500011723,,,,,,,,,,,,,,,,,,,,,,,26.147379600035492,26.161625500011723,26.161625500011723,26.161625500011723,26.447125300008338,26.447363500017673,26.46160650003003,26.46160650003003,26.46160650003003,26.74716349999653,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,8,8,0,2.2,-2.2,-2.2,2.2,3.6,-3.6,3.6,-3.6,0,1,1,2,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76160870003514,,,,,,,,,,,,,,,,,,,,,,,26.747515800001565,26.76160870003514,26.76160870003514,26.76160870003514,27.04706150002312,27.047297200013418,27.061589599994477,27.061589599994477,27.061589599994477,27.347068800008856,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,9,9,0,2.2,-2.2,-2.2,2.2,3.5,-3.5,3.5,-3.5,0,1,1,2,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.361728999996558,,,,,,,,,,,,,,,,,,,,,,,27.34741980000399,27.361728999996558,27.361728999996558,27.361728999996558,27.638504500035197,27.639090100012254,27.64619620004669,27.64619620004669,27.64619620004669,27.934722100035287,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,10,10,0,2.2,-2.2,-2.2,2.2,3.39999999999999,-3.39999999999999,3.39999999999999,-3.39999999999999,0,1,1,2,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.946255600021686,,,,,,,,,,,,,,,,,,,,,,,27.935533000039868,27.946255600021686,27.946255600021686,27.946255600021686,28.23463860002812,28.235187500016764,28.246265600027982,28.246265600027982,28.246265600027982,28.534837100014556,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,11,11,0,2.2,-2.2,-2.2,2.2,3.29999999999999,-3.29999999999999,3.29999999999999,-3.29999999999999,0,1,1,2,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.546358400024474,,,,,,,,,,,,,,,,,,,,,,,28.535645800002385,28.546358400024474,28.546358400024474,28.546358400024474,28.83483820001129,28.835398500028532,28.846484400040936,28.846484400040936,28.846484400040936,29.13475660001859,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,12,12,0,2.2,-2.2,-2.2,2.2,3.19999999999999,-3.19999999999999,3.19999999999999,-3.19999999999999,0,1,1,2,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.146137000003364,,,,,,,,,,,,,,,,,,,,,,,29.135569800040685,29.146137000003364,29.146137000003364,29.146137000003364,29.434727100015152,29.43526810000185,29.446434800047427,29.446434800047427,29.446434800047427,29.734601300035138,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,13,13,0,2.2,-2.2,-2.2,2.2,3.09999999999999,-3.09999999999999,3.09999999999999,-3.09999999999999,0,1,1,2,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.746249000017997,,,,,,,,,,,,,,,,,,,,,,,29.735426300030667,29.746249000017997,29.746249000017997,29.746249000017997,30.034667400002945,30.035214900039136,30.046225400001276,30.046225400001276,30.046225400001276,30.3350700000301,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,14,14,0,2.2,-2.2,-2.2,2.2,2.99999999999999,-2.99999999999999,2.99999999999999,-2.99999999999999,0,1,1,2,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34644140000455,,,,,,,,,,,,,,,,,,,,,,,30.335939300013706,30.34644140000455,30.34644140000455,30.34644140000455,30.6320829000324,30.632446100004017,30.645467700029258,30.645467700029258,30.645467700029258,30.93086340004811,30.945020400045905,30.945020400045905,30.945020400045905,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,15,15,0,2.2,-2.2,-2.2,2.2,2.89999999999999,-2.89999999999999,2.89999999999999,-2.89999999999999,0,1,1,2,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.945020400045905,,,,,,,,,,,,,,,,,,,,,,,30.93123490002472,30.945020400045905,30.945020400045905,30.945020400045905,31.23090810002759,31.231161300034728,31.245034700026736,31.245034700026736,31.245034700026736,31.53090220002923,31.54485130001558,31.54485130001558,31.54485130001558,31.245034700026736,31.245034700026736,31.245034700026736,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,16,16,0,2.2,-2.2,-2.2,2.2,2.79999999999999,-2.79999999999999,2.79999999999999,-2.79999999999999,0,1,1,2,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54485130001558,,,,,,,,,,,,,,,,,,,,,,,31.531276300025638,31.54485130001558,31.54485130001558,31.54485130001558,31.83072920003906,31.830972200026736,31.845028100011405,31.845028100011405,31.845028100011405,32.13091370003531,32.14474750001682,32.14474750001682,32.14474750001682,31.845028100011405,31.845028100011405,31.845028100011405,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,17,17,0,2.2,-2.2,-2.2,2.2,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,0,1,1,2,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14474750001682,,,,,,,,,,,,,,,,,,,,,,,32.13128410000354,32.14474750001682,32.14474750001682,32.14474750001682,32.431003900012,32.43124960002024,32.44483950000722,32.44483950000722,32.44483950000722,32.73072079999838,32.74490879999939,32.74490879999939,32.74490879999939,32.44483950000722,32.44483950000722,32.44483950000722,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,18,18,0,2.2,-2.2,-2.2,2.2,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,0,1,1,2,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74490879999939,,,,,,,,,,,,,,,,,,,,,,,32.731094699993264,32.74490879999939,32.74490879999939,32.74490879999939,33.03084880003007,33.03109940001741,33.04497340001399,33.04497340001399,33.04497340001399,33.33466400002362,,,,33.04497340001399,33.04497340001399,33.04497340001399,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,19,19,0,2.2,-2.2,-2.2,2.2,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,0,1,1,2,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.346373400010634,,,,,,,,,,,,,,,,,,,,,,,33.3354749000282,33.346373400010634,33.346373400010634,33.346373400010634,33.65526850003516,33.656203699996695,33.679635100008454,33.679635100008454,33.679635100008454,33.933248300047126,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,20,20,0,2.2,-2.2,-2.2,2.2,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,0,1,1,2,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.94567470002221,,,,,,,,,,,,,,,,,,,,,,,33.933932000014465,33.94567470002221,33.94567470002221,33.94567470002221,34.2346446000156,34.2351917999913,34.2461411000113,34.2461411000113,34.2461411000113,34.534636299998965,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,21,21,0,2.2,-2.2,-2.2,2.2,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,0,1,1,2,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54632310004672,,,,,,,,,,,,,,,,,,,,,,,34.53544820001116,34.54632310004672,34.54632310004672,34.54632310004672,34.847142500046175,34.847381500003394,34.861509200010914,34.861509200010914,34.861509200010914,35.147202100022696,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,22,22,0,2.2,-2.2,-2.2,2.2,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,0,1,1,2,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.16141800000332,,,,,,,,,,,,,,,,,,,,,,,35.14755460002925,35.16141800000332,35.16141800000332,35.16141800000332,35.447125700011384,35.44736610003747,35.46168270002818,35.46168270002818,35.46168270002818,35.7471755000297,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,23,23,0,2.2,-2.2,-2.2,2.2,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,0,1,1,2,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.76153230003547,,,,,,,,,,,,,,,,,,,,,,,35.74752890004311,35.76153230003547,35.76153230003547,35.76153230003547,36.04700389999198,36.047243000008166,36.06156580004608,36.06156580004608,36.06156580004608,36.34713140001986,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,24,24,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,0,1,1,2,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36165299999993,,,,,,,,,,,,,,,,,,,,,,,36.34748460003175,36.36165299999993,36.36165299999993,36.36165299999993,36.63847210002132,36.638931400026195,36.64554400002817,36.64554400002817,36.64554400002817,36.93339870002819,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,25,25,0,2.2,-2.2,-2.2,2.2,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,0,1,1,2,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.945833800011314,,,,,,,,,,,,,,,,,,,,,,,36.93408770003589,36.945833800011314,36.945833800011314,36.945833800011314,37.23077880003257,37.23103120003361,37.24486680002883,37.24486680002883,37.24486680002883,37.5308081000112,37.5448898000177,37.5448898000177,37.5448898000177,37.24486680002883,37.24486680002883,37.24486680002883,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,26,26,0,2.2,-2.2,-2.2,2.2,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,0,1,1,2,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5448898000177,,,,,,,,,,,,,,,,,,,,,,,37.53116760001285,37.5448898000177,37.5448898000177,37.5448898000177,37.8310380000039,37.83129050000571,37.844859100005124,37.844859100005124,37.844859100005124,38.13086070003919,38.14489749999484,38.14489749999484,38.14489749999484,37.844859100005124,37.844859100005124,37.844859100005124,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,27,27,0,2.2,-2.2,-2.2,2.2,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,0,1,1,2,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.14489749999484,,,,,,,,,,,,,,,,,,,,,,,38.131233200023416,38.14489749999484,38.14489749999484,38.14489749999484,38.430770400038455,38.431023200042546,38.44571450003423,38.44571450003423,38.44571450003423,38.73077840002952,38.74485330004245,38.74485330004245,38.74485330004245,38.44571450003423,38.44571450003423,38.44571450003423,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,28,28,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,0,1,1,2,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74485330004245,,,,,,,,,,,,,,,,,,,,,,,38.73114859999623,38.74485330004245,38.74485330004245,38.74485330004245,39.03086420003092,39.03110540000489,39.044968500034884,39.044968500034884,39.044968500034884,39.33071420004126,39.34491440001875,39.34491440001875,39.34491440001875,39.044968500034884,39.044968500034884,39.044968500034884,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,29,29,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,0,1,1,2,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.34491440001875,,,,,,,,,,,,,,,,,,,,,,,39.331071400025394,39.34491440001875,39.34491440001875,39.34491440001875,39.65541810001014,39.65636080002878,39.67953399999533,39.67953399999533,39.67953399999533,39.93506570003228,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,30,30,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,0,1,1,2,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.946259000047576,,,,,,,,,,,,,,,,,,,,,,,39.9359360000235,39.946259000047576,39.946259000047576,39.946259000047576,40.23541550000664,40.23600340000121,40.24633819999872,40.24633819999872,40.24633819999872,40.53523760003736,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,31,31,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,0,1,1,2,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54651090002153,,,,,,,,,,,,,,,,,,,,,,,40.536100700031966,40.54651090002153,40.54651090002153,40.54651090002153,40.833764900045935,40.83426120004151,40.845723400008865,40.845723400008865,40.845723400008865,41.13521249999758,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,32,32,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,0,1,1,2,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14637060003588,,,,,,,,,,,,,,,,,,,,,,,41.13608110003406,41.14637060003588,41.14637060003588,41.14637060003588,41.43512890004786,41.435710399993695,41.44630250002956,41.44630250002956,41.44630250002956,41.732194200041704,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,33,33,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,0,1,1,2,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.746114400040824,,,,,,,,,,,,,,,,,,,,,,,41.732749600021634,41.746114400040824,41.746114400040824,41.746114400040824,42.03519100003177,42.03578070004005,42.046386100002564,42.046386100002564,42.046386100002564,42.33516280003823,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_3,1,1,0,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.480663700029254,42.49430459999712,43.84849290002603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_10,0,0,0,1.1,-1.1,1.1,-1.1,2.2,-2.2,-2.2,2.2,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,43.99434390000533,,43.84864350000862,43.84910630004015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97739920002641,43.99434390000533,43.99434390000533,43.99434390000533,44.16369240003405,44.163912200019695,44.17814570001792,44.17814570001792,44.17814570001792,44.46362749999389,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_10,1,1,0,1.2,-1.2,1.2,-1.2,2.2,-2.2,-2.2,2.2,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,44.4781436000485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46398590004537,44.4781436000485,44.4781436000485,44.4781436000485,44.76373860001331,44.76397790003102,44.778289500041865,44.778289500041865,44.778289500041865,45.05134659999749,,,,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
Estimulo_10,2,2,0,1.3,-1.3,1.3,-1.3,2.2,-2.2,-2.2,2.2,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,45.06266970001161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.05216320004547,45.06266970001161,45.06266970001161,45.06266970001161,45.35134140000446,45.35188880003989,45.36266149999574,45.36266149999574,45.36266149999574,45.64922449999722,45.66197320003994,45.66197320003994,45.66197320003994,352988,001,2025-03-20_15h54.10.886,Estimulo_ICE,2024.2.4,60.00034799069829,2025-03-20 15h54.16.261674 -0300,
,3,3,0,1.4,-1.4,1.4,-1.4,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,45.66197320003994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.649788700044155,45.66197320003994,45.66197320003994,45.66197320003994,,,,,,,,,,,,,,,,,
