LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_6.keys,key_resp_7.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.keys,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,salvar.started,salvar.stopped,codigo.started,codigo.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,text_5.started,trial_5.stopped,loop_12.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,text_6.started,trial_6.stopped,loop_12.key_resp_7.keys,loop_12.key_resp_6.rt,loop_12.key_resp_6.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,text_3.started,trial_3.stopped,loop_5.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,text_4.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,text_4.stopped,trial_4.stopped,loop_5.key_resp_5.keys,loop_5.key_resp_5.rt,loop_5.key_resp_5.duration,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,text_3.stopped,loop_5.key_resp_4.rt,loop_5.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_12,30,30,0,2.2,-2.2,-2.2,2.2,4.09999999999998,-4.09999999999998,4.09999999999998,-4.09999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,18.045736900000065,,,,,,18.031466700000237,18.045736900000065,18.045736900000065,18.045736900000065,18.045736900000065,18.045736900000065,18.33120370000006,None,18.331445000000258,18.34569529999999,18.34569529999999,18.34569529999999,18.34569529999999,18.34569529999999,18.631314100000054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_12,31,31,0,2.2,-2.2,-2.2,2.2,4.19999999999998,-4.19999999999998,4.19999999999998,-4.19999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,18.645772600000328,,,,,,18.63168540000015,18.645772600000328,18.645772600000328,18.645772600000328,18.645772600000328,18.645772600000328,18.9313145000001,None,18.931565800000044,18.945719900000313,18.945719900000313,18.945719900000313,18.945719900000313,18.945719900000313,19.231169800000316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_12,32,32,0,2.2,-2.2,-2.2,2.2,4.29999999999998,-4.29999999999998,4.29999999999998,-4.29999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,19.24558950000028,,,,,,19.231540100000075,19.24558950000028,19.24558950000028,19.24558950000028,19.24558950000028,19.24558950000028,19.531282000000374,None,19.53153420000035,19.54576010000028,19.54576010000028,19.54576010000028,19.54576010000028,19.54576010000028,19.831188900000143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_12,33,33,0,2.2,-2.2,-2.2,2.2,4.39999999999998,-4.39999999999998,4.39999999999998,-4.39999999999998,None,None,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,19.84571760000017,,,,,,19.831534300000385,19.84571760000017,19.84571760000017,19.84571760000017,19.84571760000017,19.84571760000017,20.131159300000036,None,20.131401100000403,20.145667700000104,20.145667700000104,20.145667700000104,20.145667700000104,20.145667700000104,20.431071500000144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_12,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.435873300000367,20.445760900000096,21.931247600000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,,,,,None,['up'],[0.21207979999962845],[None],,,0,1,1,4,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99496410000029,,,,21.93136070000037,21.931703500000367,,,,,,,,,,,,,,,,,,,,,,21.990172300000268,21.99496410000029,21.99496410000029,21.99496410000029,21.99496410000029,21.99496410000029,22.232856900000115,None,22.23307300000033,22.245750800000224,22.245750800000224,22.245750800000224,22.245750800000224,22.245750800000224,22.54577690000042,22.54577690000042,22.54577690000042,22.54577690000042,22.54577690000042,22.532983500000228,['up'],[0.21207979999962845],[None],,,,,,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54577690000042,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53335960000004,22.54577690000042,22.54577690000042,22.54577690000042,22.54577690000042,22.54577690000042,22.832909400000062,None,22.833168900000146,22.845784300000105,22.845784300000105,22.845784300000105,22.845784300000105,22.845784300000105,23.14569210000036,23.14569210000036,23.14569210000036,23.14569210000036,23.14569210000036,23.13280900000018,None,,,22.845784300000105,22.845784300000105,22.845784300000105,22.845784300000105,22.845784300000105,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,,,,,None,['right'],[0.21991040000011708],[None],,,0,1,1,4,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14569210000036,,,,,,,,,,,,,,,,,,,,,,,,,,,23.13318470000013,23.14569210000036,23.14569210000036,23.14569210000036,23.14569210000036,23.14569210000036,23.432662500000333,None,23.43292250000013,23.445760700000392,23.445760700000392,23.445760700000392,23.445760700000392,23.445760700000392,23.745697100000143,23.745697100000143,23.745697100000143,23.745697100000143,23.745697100000143,23.733266500000354,['right'],[0.21991040000011708],[None],23.445760700000392,23.445760700000392,23.445760700000392,23.445760700000392,23.445760700000392,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,,,,,None,['right'],[0.22872569999981351],[None],,,0,1,1,4,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.745697100000143,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73366920000035,23.745697100000143,23.745697100000143,23.745697100000143,23.745697100000143,23.745697100000143,24.032670000000053,None,24.032929100000274,24.045791700000336,24.045791700000336,24.045791700000336,24.045791700000336,24.045791700000336,24.345710500000223,24.345710500000223,24.345710500000223,24.345710500000223,24.345710500000223,24.333082999999988,['right'],[0.22872569999981351],[None],24.045791700000336,24.045791700000336,24.045791700000336,24.045791700000336,24.045791700000336,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.345710500000223,,,,,,,,,,,,,,,,,,,,,,,,,,,24.33348160000014,24.345710500000223,24.345710500000223,24.345710500000223,24.345710500000223,24.345710500000223,24.632784600000377,None,24.63304350000044,24.6456862,24.6456862,24.6456862,24.6456862,24.6456862,24.946109500000148,24.946109500000148,24.946109500000148,24.946109500000148,24.946109500000148,24.933553900000334,None,,,24.6456862,24.6456862,24.6456862,24.6456862,24.6456862,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,,,,,None,['up'],[0.028633800000079646],[0.23199819999990723],,,0,1,1,4,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.946109500000148,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93395980000014,24.946109500000148,24.946109500000148,24.946109500000148,24.946109500000148,24.946109500000148,25.23266270000022,None,25.232907500000238,25.24567700000034,25.24567700000034,25.24567700000034,25.24567700000034,25.24567700000034,25.5456578000003,25.5456578000003,25.5456578000003,25.5456578000003,25.5456578000003,25.532810400000017,['up'],[0.028633800000079646],[0.23199819999990723],25.24567700000034,25.24567700000034,25.24567700000034,25.24567700000034,25.24567700000034,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,6,6,0,3.8,-3.8,3.8,-3.8,2.2,-2.2,-2.2,2.2,,,,,None,None,,,,,0,1,1,4,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5456578000003,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53319210000018,25.5456578000003,25.5456578000003,25.5456578000003,25.5456578000003,25.5456578000003,25.832662700000128,None,25.83290880000004,25.845642500000395,25.845642500000395,25.845642500000395,25.845642500000395,25.845642500000395,26.145663100000093,26.145663100000093,26.145663100000093,26.145663100000093,26.145663100000093,26.132810000000063,None,,,25.845642500000395,25.845642500000395,25.845642500000395,25.845642500000395,25.845642500000395,,,402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
Estimulo_5,7,7,0,3.7,-3.7,3.7,-3.7,2.2,-2.2,-2.2,2.2,,,,,['right'],None,,,[0.24040409999997792],[None],0,1,1,4,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.145663100000093,,,,,,,,,,,,,,,,,,,,,,,,,,,26.133181700000023,26.145663100000093,26.145663100000093,26.145663100000093,26.145663100000093,26.145663100000093,26.432715100000223,['right'],26.432982900000297,26.44567710000001,26.44567710000001,26.44567710000001,26.44567710000001,26.44567710000001,26.74572240000043,26.74572240000043,26.74572240000043,26.74572240000043,26.74572240000043,26.732962500000212,None,,,26.44567710000001,26.44567710000001,26.44567710000001,26.44567710000001,26.44567710000001,[0.24040409999997792],[None],402171,001,2025-03-26_16h01.12.776,Estimulo_ICE,2024.2.4,60.13597947680789,2025-03-26 16h01.17.253124 -0300,
,8,8,0,3.6,-3.6,3.6,-3.6,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.74572240000043,,,,,,,,,,,,,,,,,,,,,,,,,,,26.733359400000154,26.74572240000043,26.74572240000043,26.74572240000043,26.74572240000043,26.74572240000043,27.032744600000115,None,27.033003800000188,27.045692500000314,27.045692500000314,27.045692500000314,27.045692500000314,27.045692500000314,,,,,,,,,,27.045692500000314,27.045692500000314,27.045692500000314,27.045692500000314,27.045692500000314,,,,,,,,,,
