LoopName,thisN,thisTrialN,thisRepN,px1,px2,px3,px4,py1,py2,py3,py4,key_resp_6.keys,key_resp_7.keys,key_resp_6.rt,key_resp_6.duration,key_resp_7.rt,key_resp_7.duration,key_resp_4.keys,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,loop_1.thisRepN,loop_1.thisTrialN,loop_1.thisN,loop_1.thisIndex,loop_2.thisRepN,loop_2.thisTrialN,loop_2.thisN,loop_2.thisIndex,loop_3.thisRepN,loop_3.thisTrialN,loop_3.thisN,loop_3.thisIndex,loop_4.thisRepN,loop_4.thisTrialN,loop_4.thisN,loop_4.thisIndex,loop_5.thisRepN,loop_5.thisTrialN,loop_5.thisN,loop_5.thisIndex,loop_6.thisRepN,loop_6.thisTrialN,loop_6.thisN,loop_6.thisIndex,loop_7.thisRepN,loop_7.thisTrialN,loop_7.thisN,loop_7.thisIndex,loop_8.thisRepN,loop_8.thisTrialN,loop_8.thisN,loop_8.thisIndex,loop_9.thisRepN,loop_9.thisTrialN,loop_9.thisN,loop_9.thisIndex,loop_10.thisRepN,loop_10.thisTrialN,loop_10.thisN,loop_10.thisIndex,loop_11.thisRepN,loop_11.thisTrialN,loop_11.thisN,loop_11.thisIndex,loop_12.thisRepN,loop_12.thisTrialN,loop_12.thisN,loop_12.thisIndex,thisRow.t,notes,codigo.started,codigo.stopped,trial_5.started,image_9.started,polygon_6.started,image_10.started,key_resp_6.started,trial_5.stopped,loop_12.key_resp_6.keys,trial_6.started,image_11.started,image_12.started,polygon_7.started,key_resp_7.started,trial_6.stopped,loop_12.key_resp_7.keys,loop_12.key_resp_6.rt,loop_12.key_resp_6.duration,loop_12.key_resp_7.rt,loop_12.key_resp_7.duration,_intertrial_interval_.started,polygon_5.started,_intertrial_interval_.stopped,trial_3.started,image_5.started,image_6.started,polygon_3.started,key_resp_4.started,trial_3.stopped,loop_7.key_resp_4.keys,trial_4.started,image_7.started,image_8.started,polygon_4.started,key_resp_5.started,image_7.stopped,image_8.stopped,polygon_4.stopped,key_resp_5.stopped,trial_4.stopped,loop_7.key_resp_5.keys,loop_7.key_resp_5.rt,loop_7.key_resp_5.duration,image_5.stopped,image_6.stopped,polygon_3.stopped,key_resp_4.stopped,loop_7.key_resp_4.rt,loop_7.key_resp_4.duration,loop_9.key_resp_6.keys,loop_9.key_resp_6.rt,loop_9.key_resp_6.duration,loop_9.key_resp_7.keys,loop_9.key_resp_7.rt,loop_9.key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Estimulo_7,17,17,0,2.2,-2.2,-2.2,2.2,2.69999999999999,-2.69999999999999,2.69999999999999,-2.69999999999999,,,,,,,['up'],"['up', 'up']","[0.04211899999995694, 0.25004779999994753]","[0.0728994999999486, None]",[0.1272994999999355],[0.06365130000017416],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,32.150622900000144,,,,,,,,,,,,,,,,,,,,,,,,,32.137041800000134,32.150622900000144,32.150622900000144,32.150622900000144,32.150622900000144,32.43647940000005,['up'],32.43676960000016,32.45068020000008,32.45068020000008,32.45068020000008,32.45068020000008,32.75048970000012,32.75048970000012,32.75048970000012,32.75048970000012,32.736503100000164,"['up', 'up']","[0.04211899999995694, 0.25004779999994753]","[0.0728994999999486, None]",32.45068020000008,32.45068020000008,32.45068020000008,32.45068020000008,[0.1272994999999355],[0.06365130000017416],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,18,18,0,2.2,-2.2,-2.2,2.2,2.59999999999999,-2.59999999999999,2.59999999999999,-2.59999999999999,,,,,,,['up'],['up'],[0.12120219999997062],[0.05597239999997328],[0.1748696000001928],[0.07942979999984345],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,32.75048970000012,,,,,,,,,,,,,,,,,,,,,,,,,32.736917000000176,32.75048970000012,32.75048970000012,32.75048970000012,32.75048970000012,33.0397816000002,['up'],33.0403881000002,33.0517026,33.0517026,33.0517026,33.0517026,,,,,33.33969220000017,['up'],[0.12120219999997062],[0.05597239999997328],,,,,[0.1748696000001928],[0.07942979999984345],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,19,19,0,2.2,-2.2,-2.2,2.2,2.49999999999999,-2.49999999999999,2.49999999999999,-2.49999999999999,,,,,,,['up'],['up'],[0.049316200000021126],[0.06431339999994634],[0.06885880000004363],[0.048394799999869065],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,33.35183350000011,,,,,,,,,,,,,,,,,,,,,,,,,33.34060520000003,33.35183350000011,33.35183350000011,33.35183350000011,33.35183350000011,33.63984460000006,['up'],33.64048230000003,33.651731600000176,33.651731600000176,33.651731600000176,33.651731600000176,33.95062710000002,33.95062710000002,33.95062710000002,33.95062710000002,33.93678550000004,['up'],[0.049316200000021126],[0.06431339999994634],,,,,[0.06885880000004363],[0.048394799999869065],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,20,20,0,2.2,-2.2,-2.2,2.2,2.39999999999999,-2.39999999999999,2.39999999999999,-2.39999999999999,,,,,,,"['up', 'up']",None,,,"[0.022214800000028845, 0.2627941999999166]","[0.04838760000006914, None]",0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,33.95062710000002,,,,,,,,,,,,,,,,,,,,,,,,,33.93715030000021,33.95062710000002,33.95062710000002,33.95062710000002,33.95062710000002,34.23666000000003,"['up', 'up']",34.23693320000007,34.250824400000056,34.250824400000056,34.250824400000056,34.250824400000056,34.55057020000004,34.55057020000004,34.55057020000004,34.55057020000004,34.53639440000006,None,,,34.250824400000056,34.250824400000056,34.250824400000056,34.250824400000056,"[0.022214800000028845, 0.2627941999999166]","[0.04838760000006914, None]",,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,21,21,0,2.2,-2.2,-2.2,2.2,2.29999999999999,-2.29999999999999,2.29999999999999,-2.29999999999999,,,,,,,None,['up'],[0.2264285999999629],[None],,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,34.55057020000004,,,,,,,,,,,,,,,,,,,,,,,,,34.53674030000002,34.55057020000004,34.55057020000004,34.55057020000004,34.55057020000004,34.83897810000008,None,34.83945700000004,34.85073970000008,34.85073970000008,34.85073970000008,34.85073970000008,35.15060070000004,35.15060070000004,35.15060070000004,35.15060070000004,35.13727310000013,['up'],[0.2264285999999629],[None],,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,22,22,0,2.2,-2.2,-2.2,2.2,2.19999999999999,-2.19999999999999,2.19999999999999,-2.19999999999999,,,,,,,['up'],['up'],[0.22731100000009974],[None],[0.11873949999994693],[0.06383500000015374],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,35.15060070000004,,,,,,,,,,,,,,,,,,,,,,,,,35.137753500000144,35.15060070000004,35.15060070000004,35.15060070000004,35.15060070000004,35.43661030000021,['up'],35.436901100000114,35.45061910000004,35.45061910000004,35.45061910000004,35.45061910000004,35.75053930000013,35.75053930000013,35.75053930000013,35.75053930000013,35.736491400000205,['up'],[0.22731100000009974],[None],35.45061910000004,35.45061910000004,35.45061910000004,35.45061910000004,[0.11873949999994693],[0.06383500000015374],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,23,23,0,2.2,-2.2,-2.2,2.2,2.09999999999999,-2.09999999999999,2.09999999999999,-2.09999999999999,,,,,,,['up'],"['up', 'up']","[0.010803599999917424, 0.2102093999999397]","[0.06401310000001104, None]",[0.10241619999987961],[0.07985350000012659],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,35.75053930000013,,,,,,,,,,,,,,,,,,,,,,,,,35.73689350000018,35.75053930000013,35.75053930000013,35.75053930000013,35.75053930000013,36.0364247,['up'],36.036718199999996,36.050622200000134,36.050622200000134,36.050622200000134,36.050622200000134,36.350632500000074,36.350632500000074,36.350632500000074,36.350632500000074,36.336901100000205,"['up', 'up']","[0.010803599999917424, 0.2102093999999397]","[0.06401310000001104, None]",36.050622200000134,36.050622200000134,36.050622200000134,36.050622200000134,[0.10241619999987961],[0.07985350000012659],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,24,24,0,2.2,-2.2,-2.2,2.2,1.99999999999999,-1.99999999999999,1.99999999999999,-1.99999999999999,,,,,,,['up'],['up'],[0.010194199999887132],[0.0724872000000687],[0.11011010000015631],[0.07287569999994048],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,36.350632500000074,,,,,,,,,,,,,,,,,,,,,,,,,36.33731290000014,36.350632500000074,36.350632500000074,36.350632500000074,36.350632500000074,36.636797300000126,['up'],36.637087600000086,36.65059240000005,36.65059240000005,36.65059240000005,36.65059240000005,36.95048970000016,36.95048970000016,36.95048970000016,36.95048970000016,36.936607400000184,['up'],[0.010194199999887132],[0.0724872000000687],36.65059240000005,36.65059240000005,36.65059240000005,36.65059240000005,[0.11011010000015631],[0.07287569999994048],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,25,25,0,2.2,-2.2,-2.2,2.2,1.89999999999999,-1.89999999999999,1.89999999999999,-1.89999999999999,,,,,,,['up'],['up'],[0.09932870000011462],[0.07193110000002889],[-0.008603100000073027],[0.05522020000012162],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,36.95048970000016,,,,,,,,,,,,,,,,,,,,,,,,,36.937021000000186,36.95048970000016,36.95048970000016,36.95048970000016,36.95048970000016,37.23645660000011,['up'],37.23674380000011,37.250607400000035,37.250607400000035,37.250607400000035,37.250607400000035,37.55055760000005,37.55055760000005,37.55055760000005,37.55055760000005,37.536853100000144,['up'],[0.09932870000011462],[0.07193110000002889],37.250607400000035,37.250607400000035,37.250607400000035,37.250607400000035,[-0.008603100000073027],[0.05522020000012162],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,26,26,0,2.2,-2.2,-2.2,2.2,1.79999999999999,-1.79999999999999,1.79999999999999,-1.79999999999999,,,,,,,"['up', 'up']","['up', 'up']","[0.10751349999986815, 0.26606109999988803]","[0.015996800000039002, None]","[-0.0008695000001353037, 0.1906655000000228]","[0.05588860000011664, 0.04887850000000071]",0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,37.55055760000005,,,,,,,,,,,,,,,,,,,,,,,,,37.5372648,37.55055760000005,37.55055760000005,37.55055760000005,37.55055760000005,37.8364567000001,"['up', 'up']",37.83674840000003,37.85059230000002,37.85059230000002,37.85059230000002,37.85059230000002,38.1506052000002,38.1506052000002,38.1506052000002,38.1506052000002,38.13640330000021,"['up', 'up']","[0.10751349999986815, 0.26606109999988803]","[0.015996800000039002, None]",37.85059230000002,37.85059230000002,37.85059230000002,37.85059230000002,"[-0.0008695000001353037, 0.1906655000000228]","[0.05588860000011664, 0.04887850000000071]",,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,27,27,0,2.2,-2.2,-2.2,2.2,1.69999999999999,-1.69999999999999,1.69999999999999,-1.69999999999999,,,,,,,['up'],['up'],[0.042666999999937616],[0.09596929999997883],[0.07075050000003102],[0.14390089999983502],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,38.1506052000002,,,,,,,,,,,,,,,,,,,,,,,,,38.13681610000003,38.1506052000002,38.1506052000002,38.1506052000002,38.1506052000002,38.436648000000105,['up'],38.43692730000021,38.4505908000001,38.4505908000001,38.4505908000001,38.4505908000001,38.75074410000002,38.75074410000002,38.75074410000002,38.75074410000002,38.736748700000135,['up'],[0.042666999999937616],[0.09596929999997883],38.4505908000001,38.4505908000001,38.4505908000001,38.4505908000001,[0.07075050000003102],[0.14390089999983502],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,28,28,0,2.2,-2.2,-2.2,2.2,1.59999999999999,-1.59999999999999,1.59999999999999,-1.59999999999999,,,,,,,"['up', 'up']",None,,,"[0.27556349999986196, 0.19809169999984988]","[0.07955290000018067, None]",0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,38.75074410000002,,,,,,,,,,,,,,,,,,,,,,,,,38.737157800000205,38.75074410000002,38.75074410000002,38.75074410000002,38.75074410000002,39.03656850000016,"['up', 'up']",39.03685150000001,39.050724100000025,39.050724100000025,39.050724100000025,39.050724100000025,39.35066300000017,39.35066300000017,39.35066300000017,39.35066300000017,39.33668690000013,None,,,39.050724100000025,39.050724100000025,39.050724100000025,39.050724100000025,"[0.27556349999986196, 0.19809169999984988]","[0.07955290000018067, None]",,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,29,29,0,2.2,-2.2,-2.2,2.2,1.49999999999998,-1.49999999999998,1.49999999999998,-1.49999999999998,,,,,,,None,"['up', 'up']","[0.0345047999999224, 0.2114844999998695]","[0.03168200000004617, 0.04700310000021091]",,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,39.35066300000017,,,,,,,,,,,,,,,,,,,,,,,,,39.337071700000024,39.35066300000017,39.35066300000017,39.35066300000017,39.35066300000017,39.63642600000003,None,39.63668850000022,39.6505873000001,39.6505873000001,39.6505873000001,39.6505873000001,,,,,39.939530200000036,"['up', 'up']","[0.0345047999999224, 0.2114844999998695]","[0.03168200000004617, 0.04700310000021091]",39.6505873000001,39.6505873000001,39.6505873000001,39.6505873000001,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,30,30,0,2.2,-2.2,-2.2,2.2,1.39999999999998,-1.39999999999998,1.39999999999998,-1.39999999999998,,,,,,,['up'],"['up', 'up']","[0.27841669999997976, 0.16254909999997835]","[0.03910430000019005, 0.05485639999983505]",[0.09380260000011731],[0.03995729999996911],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,39.951525100000026,,,,,,,,,,,,,,,,,,,,,,,,,39.94034100000022,39.951525100000026,39.951525100000026,39.951525100000026,39.951525100000026,40.23931580000021,['up'],40.239880400000175,40.251584600000115,40.251584600000115,40.251584600000115,40.251584600000115,,,,,40.539306000000124,"['up', 'up']","[0.27841669999997976, 0.16254909999997835]","[0.03910430000019005, 0.05485639999983505]",,,,,[0.09380260000011731],[0.03995729999996911],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,31,31,0,2.2,-2.2,-2.2,2.2,1.29999999999998,-1.29999999999998,1.29999999999998,-1.29999999999998,,,,,,,['up'],"['up', 'up']","[0.03395419999992555, 0.26542459999996026]","[0.06363880000003519, None]",[0.03829259999997703],[0.07917620000011993],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,40.55147610000017,,,,,,,,,,,,,,,,,,,,,,,,,40.540123800000174,40.55147610000017,40.55147610000017,40.55147610000017,40.55147610000017,40.839349000000084,['up'],40.8399366000001,40.8514461000002,40.8514461000002,40.8514461000002,40.8514461000002,,,,,41.13945970000009,"['up', 'up']","[0.03395419999992555, 0.26542459999996026]","[0.06363880000003519, None]",,,,,[0.03829259999997703],[0.07917620000011993],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,32,32,0,2.2,-2.2,-2.2,2.2,1.19999999999998,-1.19999999999998,1.19999999999998,-1.19999999999998,,,,,,,None,['up'],[0.21016910000003008],[None],,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,41.15146640000012,,,,,,,,,,,,,,,,,,,,,,,,,41.1402770000002,41.15146640000012,41.15146640000012,41.15146640000012,41.15146640000012,41.439399700000195,None,41.43991600000004,41.4514336000002,41.4514336000002,41.4514336000002,41.4514336000002,,,,,41.73933460000012,['up'],[0.21016910000003008],[None],,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,33,33,0,2.2,-2.2,-2.2,2.2,1.09999999999998,-1.09999999999998,1.09999999999998,-1.09999999999998,,,,,,,['up'],None,,,[0.14983040000015535],[0.08064079999985552],0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,41.75139380000019,,,,,,,,,,,,,,,,,,,,,,,,,41.740142700000206,41.75139380000019,41.75139380000019,41.75139380000019,41.75139380000019,42.0372625,['up'],42.037626100000125,42.0505555000002,42.0505555000002,42.0505555000002,42.0505555000002,42.416633500000216,42.416633500000216,42.416633500000216,42.416633500000216,42.33664410000006,None,,,42.0505555000002,42.0505555000002,42.0505555000002,42.0505555000002,[0.14983040000015535],[0.08064079999985552],,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_7,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.402413000000024,42.416633500000216,43.85281430000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_9,0,0,0,4.4,-4.4,4.4,-4.4,2.2,-2.2,-2.2,2.2,['up'],"['up', 'up']",[0.039138999999977386],[0.06305399999996553],"[-0.01058229999989635, 0.1734060999999656]","[0.056083499999886044, 0.05553330000020651]",,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,43.96675170000003,,43.85292500000014,43.85339750000003,43.95976160000009,43.96675170000003,43.96675170000003,43.96675170000003,43.96675170000003,44.16957670000011,,44.169849800000065,44.18395490000012,44.18395490000012,44.18395490000012,44.18395490000012,44.46949530000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['up'],[0.039138999999977386],[0.06305399999996553],"['up', 'up']","[-0.01058229999989635, 0.1734060999999656]","[0.056083499999886044, 0.05553330000020651]",332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_9,1,1,0,4.3,-4.3,4.3,-4.3,2.2,-2.2,-2.2,2.2,['up'],None,[0.041452199999866934],[0.06484739999996236],,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,44.48375420000002,,,,44.4698906000001,44.48375420000002,44.48375420000002,44.48375420000002,44.48375420000002,44.769408500000054,,44.76968450000004,44.78388270000005,44.78388270000005,44.78388270000005,44.78388270000005,45.05687570000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['up'],[0.041452199999866934],[0.06484739999996236],None,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_9,2,2,0,4.2,-4.2,4.2,-4.2,2.2,-2.2,-2.2,2.2,['up'],['right'],[0.032999999999901775],[0.07150309999997262],[0.0685265999998137],[0.07981150000000525],,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,45.06846960000007,,,,45.05772120000006,45.06846960000007,45.06846960000007,45.06846960000007,45.06846960000007,45.35678280000002,,45.357406500000025,45.36847250000005,45.36847250000005,45.36847250000005,45.36847250000005,45.6568913000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['up'],[0.032999999999901775],[0.07150309999997262],['right'],[0.0685265999998137],[0.07981150000000525],332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_9,3,3,0,4.1,-4.1,4.1,-4.1,2.2,-2.2,-2.2,2.2,"['right', 'right']","['up', 'up']","[0.27759900000000926, 0.1611967999999706]","[0.10269139999991239, 0.12029750000010608]","[0.04610139999999774, 0.21407010000007176]","[0.07099940000011884, None]",,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,45.66840180000008,,,,45.6577992,45.66840180000008,45.66840180000008,45.66840180000008,45.66840180000008,45.96937620000017,,45.96964960000014,45.98398580000003,45.98398580000003,45.98398580000003,45.98398580000003,46.26937880000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['right', 'right']","[0.27759900000000926, 0.1611967999999706]","[0.10269139999991239, 0.12029750000010608]","['up', 'up']","[0.04610139999999774, 0.21407010000007176]","[0.07099940000011884, None]",332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
Estimulo_9,4,4,0,4,-4,4,-4,2.2,-2.2,-2.2,2.2,None,None,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,46.283807600000046,,,,46.26977410000018,46.283807600000046,46.283807600000046,46.283807600000046,46.283807600000046,46.56947770000011,,46.56972770000016,46.584055800000215,46.584055800000215,46.584055800000215,46.584055800000215,46.86931440000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,332057,001,2025-03-24_15h55.42.515,Estimulo_ICE,2024.2.4,60.393366151068804,2025-03-24 15h55.46.858966 -0300,
,5,5,0,3.9,-3.9,3.9,-3.9,2.2,-2.2,-2.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,46.8838753,,,,46.869679700000006,46.8838753,46.8838753,46.8838753,46.8838753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
